date,asset_id,region,scope1_tco2e,scope2_tco2e,scope3_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_boe
2025-05-27,AST013,Asia Pacific,892.335,373.19,3812.73,5078.255,0.0785
2025-05-27,AST014,Middle East,927.92,422.0,3696.96,5046.88,0.0738
2025-05-27,AST019,Middle East,535.03,192.52,2127.01,2854.56,0.0942
2025-05-27,AST020,Africa,988.46,227.48,2357.56,3573.5,0.0727
2025-05-27,AST021,Americas,1301.06,325.405,3706.815,5333.28,0.0773
2025-05-27,AST026,Americas,991.58,384.69,3910.65,5286.92,0.085
2025-05-27,AST027,Europe,1174.9,352.06,4588.3,6115.26,0.0753
2025-05-27,AST028,Asia Pacific,1308.92,580.21,4516.34,6405.47,0.0789
2025-05-28,AST004,Middle East,1181.55,413.59,3883.32,5478.46,0.0728
2025-05-28,AST005,Africa,918.66,372.31,3067.1,4358.07,0.0846
2025-05-28,AST006,Americas,761.91,358.32,3363.15,4483.38,0.0746
2025-05-28,AST007,Europe,1257.9367,455.2933,3764.07,5477.3,0.0707
2025-05-28,AST009,Middle East,717.275,234.42,2471.065,3422.76,0.0754
2025-05-28,AST010,Africa,435.185,158.075,1938.515,2531.775,0.0837
2025-05-28,AST011,Americas,1063.86,528.92,4588.29,6181.07,0.0731
2025-05-28,AST013,Asia Pacific,1018.165,473.545,4004.985,5496.695,0.0825
2025-05-28,AST016,Americas,651.49,196.22,2098.93,2946.64,0.0772
2025-05-28,AST018,Asia Pacific,1159.45,353.55,4102.24,5615.24,0.0729
2025-05-28,AST019,Middle East,548.96,228.71,1996.81,2774.48,0.0868
2025-05-28,AST020,Africa,933.32,390.99,2440.25,3764.56,0.0708
2025-05-28,AST021,Americas,1209.5,513.22,3758.04,5480.76,0.0711
2025-05-28,AST022,Europe,576.39,195.04,2154.7,2926.13,0.0853
2025-05-28,AST024,Middle East,823.56,205.04,3438.13,4466.73,0.0901
2025-05-28,AST025,Africa,902.07,395.52,3674.73,4972.32,0.0868
2025-05-28,AST026,Americas,1288.31,518.28,4462.81,6269.4,0.0869
2025-05-28,AST027,Europe,1451.31,342.12,3983.64,5777.07,0.0684
2025-05-29,AST002,Europe,720.325,187.705,1930.65,2838.68,0.0812
2025-05-29,AST003,Asia Pacific,522.88,183.62,2610.685,3317.185,0.0818
2025-05-29,AST004,Middle East,825.8,334.38,3939.81,5099.99,0.0697
2025-05-29,AST011,Americas,1545.04,553.825,4019.735,6118.6,0.0672
2025-05-29,AST012,Europe,880.505,284.715,2716.59,3881.81,0.0741
2025-05-29,AST014,Middle East,1010.91,261.72,2848.92,4121.55,0.0622
2025-05-29,AST019,Middle East,711.91,197.24,1966.58,2875.73,0.0872
2025-05-29,AST020,Africa,917.58,241.65,3560.94,4720.17,0.0922
2025-05-29,AST021,Americas,945.47,445.04,4663.42,6053.93,0.0877
2025-05-29,AST022,Europe,537.195,202.125,2077.135,2816.455,0.0723
2025-05-29,AST024,Middle East,894.805,272.1125,2907.3825,4074.3,0.081
2025-05-29,AST026,Americas,853.12,459.45,4265.07,5577.64,0.0889
2025-05-29,AST027,Europe,1435.72,554.89,3789.82,5780.43,0.068
2025-05-29,AST028,Asia Pacific,1515.895,426.645,4787.22,6729.76,0.082
2025-05-29,AST030,Africa,1111.1,362.81,5648.81,7122.72,0.0887
2025-05-30,AST001,Americas,600.53,225.41,2275.57,3101.51,0.0836
2025-05-30,AST004,Middle East,1168.675,356.19,3337.805,4862.67,0.0681
2025-05-30,AST005,Africa,855.67,288.03,3456.18,4599.88,0.0905
2025-05-30,AST006,Americas,771.97,432.41,3769.53,4973.91,0.0846
2025-05-30,AST007,Europe,1252.48,274.95,5460.67,6988.1,0.0843
2025-05-30,AST008,Asia Pacific,572.09,215.82,2453.67,3241.58,0.0879
2025-05-30,AST010,Africa,544.035,201.765,1609.495,2355.295,0.074
2025-05-30,AST011,Americas,1556.34,493.57,4086.2,6136.11,0.0736
2025-05-30,AST013,Asia Pacific,1004.4175,379.895,3487.1025,4871.415,0.0747
2025-05-30,AST014,Middle East,706.27,389.17,2800.54,3895.98,0.0676
2025-05-30,AST015,Africa,464.315,209.85,1637.32,2311.485,0.0763
2025-05-30,AST016,Americas,743.67,317.52,2620.56,3681.75,0.0869
2025-05-30,AST018,Asia Pacific,1499.05,408.12,4620.46,6527.63,0.0806
2025-05-30,AST019,Middle East,520.59,176.68,2396.75,3094.02,0.0885
2025-05-30,AST022,Europe,699.77,176.07,1866.74,2742.58,0.0743
2025-05-30,AST023,Asia Pacific,699.245,315.125,2736.12,3750.49,0.0826
2025-05-30,AST026,Americas,1003.46,258.98,3218.11,4480.55,0.0633
2025-05-30,AST028,Asia Pacific,1704.94,400.335,4320.515,6425.79,0.0808
2025-05-30,AST030,Africa,993.93,428.87,4987.81,6410.61,0.0769
2025-05-31,AST001,Americas,619.61,186.14,2529.86,3335.61,0.0873
2025-05-31,AST004,Middle East,960.42,276.85,5384.57,6621.84,0.0859
2025-05-31,AST005,Africa,678.81,285.54,2288.82,3253.17,0.063
2025-05-31,AST006,Americas,853.87,383.01,3665.81,4902.69,0.0857
2025-05-31,AST008,Asia Pacific,459.025,164.43,1876.47,2499.925,0.0738
2025-05-31,AST011,Americas,1437.835,408.835,5286.175,7132.845,0.082
2025-05-31,AST019,Middle East,585.92,206.37,1268.22,2060.51,0.0699
2025-05-31,AST022,Europe,777.52,242.61,1955.52,2975.65,0.0758
2025-05-31,AST024,Middle East,954.35,376.29,2615.45,3946.09,0.0768
2025-05-31,AST025,Africa,1035.61,328.69,3186.585,4550.885,0.0714
2025-05-31,AST026,Americas,1323.05,242.5,4661.92,6227.47,0.0857
2025-05-31,AST027,Europe,1209.77,420.77,4251.24,5881.78,0.0767
2025-06-01,AST001,Americas,524.33,216.63,1673.3,2414.26,0.0667
2025-06-01,AST002,Europe,577.465,214.61,1843.91,2635.985,0.0879
2025-06-01,AST003,Asia Pacific,816.4,294.13,2328.14,3438.67,0.085
2025-06-01,AST005,Africa,609.245,268.36,2355.24,3232.845,0.0725
2025-06-01,AST006,Americas,766.08,293.94,4032.66,5092.68,0.087
2025-06-01,AST007,Europe,1069.02,315.97,3971.79,5356.78,0.0676
2025-06-01,AST008,Asia Pacific,522.29,237.17,2179.57,2939.03,0.0841
2025-06-01,AST009,Middle East,683.1,167.35,2578.81,3429.26,0.0785
2025-06-01,AST010,Africa,421.62,172.86,2203.3,2797.78,0.0872
2025-06-01,AST012,Europe,797.34,290.37,2886.44,3974.15,0.0757
2025-06-01,AST015,Africa,495.2,162.36,1352.55,2010.11,0.0725
2025-06-01,AST016,Americas,598.725,281.855,2319.045,3199.625,0.078
2025-06-01,AST017,Europe,921.44,271.75,5174.89,6368.08,0.0836
2025-06-01,AST018,Asia Pacific,1255.39,398.5,3820.57,5474.46,0.0758
2025-06-01,AST019,Middle East,488.89,159.0367,1506.7267,2154.6533,0.068
2025-06-01,AST020,Africa,704.54,232.18,2774.68,3711.4,0.0738
2025-06-01,AST021,Americas,1165.42,255.41,3255.96,4676.79,0.0696
2025-06-01,AST023,Asia Pacific,782.88,274.4,2765.58,3822.86,0.0835
2025-06-01,AST026,Americas,753.25,297.74,3307.99,4358.98,0.067
2025-06-01,AST027,Europe,1144.0,416.48,4759.38,6319.86,0.077
2025-06-02,AST002,Europe,602.0533,167.1033,1804.4333,2573.59,0.0807
2025-06-02,AST004,Middle East,1205.88,274.62,3383.32,4863.82,0.0674
2025-06-02,AST005,Africa,796.835,243.63,3111.12,4151.585,0.0801
2025-06-02,AST006,Americas,742.46,297.0,4019.15,5058.61,0.0836
2025-06-02,AST008,Asia Pacific,445.51,134.29,1632.1,2211.9,0.0696
2025-06-02,AST010,Africa,589.69,131.42,1438.94,2160.05,0.0711
2025-06-02,AST011,Americas,1129.85,368.71,4839.635,6338.195,0.0785
2025-06-02,AST012,Europe,978.01,209.26,2668.87,3856.14,0.0684
2025-06-02,AST014,Middle East,869.92,257.34,3234.02,4361.28,0.0735
2025-06-02,AST016,Americas,691.045,216.01,1947.345,2854.4,0.0722
2025-06-02,AST017,Europe,1133.35,346.03,3145.68,4625.06,0.07
2025-06-02,AST019,Middle East,658.05,107.04,1588.06,2353.15,0.0815
2025-06-02,AST020,Africa,992.38,182.12,3543.63,4718.13,0.0859
2025-06-02,AST021,Americas,1043.69,377.35,4337.04,5758.08,0.0757
2025-06-02,AST023,Asia Pacific,638.18,152.03,1901.11,2691.32,0.0646
2025-06-02,AST024,Middle East,909.29,330.52,2236.29,3476.1,0.0699
2025-06-02,AST025,Africa,964.58,280.67,2904.36,4149.61,0.0729
2025-06-02,AST026,Americas,1008.3725,337.7425,3334.2075,4680.3225,0.0708
2025-06-02,AST028,Asia Pacific,1396.44,592.77,5931.53,7920.74,0.0913
2025-06-02,AST030,Africa,1373.45,432.73,4885.8,6691.98,0.0797
2025-06-03,AST002,Europe,621.46,122.39,2291.04,3034.89,0.0917
2025-06-03,AST005,Africa,632.65,287.43,3573.77,4493.85,0.0884
2025-06-03,AST006,Americas,815.18,170.96,2842.13,3828.27,0.0792
2025-06-03,AST008,Asia Pacific,607.2467,122.4367,1818.26,2547.9433,0.0744
2025-06-03,AST011,Americas,1316.75,599.29,4612.85,6528.89,0.0735
2025-06-03,AST012,Europe,859.27,220.62,3608.64,4688.53,0.0913
2025-06-03,AST014,Middle East,946.04,294.4,3297.46,4537.9,0.0747
2025-06-03,AST015,Africa,388.89,109.84,1306.39,1805.12,0.0602
2025-06-03,AST017,Europe,856.62,294.83,3565.9,4717.35,0.0682
2025-06-03,AST020,Africa,861.23,288.14,3177.22,4326.59,0.0806
2025-06-03,AST021,Americas,1080.0067,406.9233,4196.5333,5683.4633,0.0859
2025-06-03,AST022,Europe,670.1,235.19,1658.19,2563.48,0.0669
2025-06-03,AST023,Asia Pacific,623.69,267.84,2826.99,3718.52,0.0852
2025-06-03,AST024,Middle East,883.57,240.82,3143.86,4268.25,0.0865
2025-06-03,AST025,Africa,967.76,260.915,3295.245,4523.92,0.0768
2025-06-03,AST026,Americas,1041.125,390.09,3544.98,4976.195,0.0748
2025-06-03,AST027,Europe,1236.63,604.32,5525.01,7365.96,0.0907
2025-06-03,AST028,Asia Pacific,1588.035,426.45,4523.55,6538.035,0.0835
2025-06-03,AST029,Middle East,556.42,171.53,2110.83,2838.78,0.0644
2025-06-04,AST002,Europe,436.51,102.46,1686.15,2225.12,0.0735
2025-06-04,AST003,Asia Pacific,627.11,289.14,2751.47,3667.72,0.0866
2025-06-04,AST004,Middle East,1219.95,502.04,3998.76,5720.75,0.0773
2025-06-04,AST005,Africa,655.89,254.08,2603.19,3513.16,0.0709
2025-06-04,AST007,Europe,1402.37,374.76,3382.18,5159.31,0.069
2025-06-04,AST010,Africa,564.83,245.46,2070.65,2880.94,0.0866
2025-06-04,AST011,Americas,1490.54,292.09,5595.17,7377.8,0.087
2025-06-04,AST012,Europe,786.07,206.11,3517.35,4509.53,0.0828
2025-06-04,AST013,Asia Pacific,830.57,376.58,4207.85,5415.0,0.0862
2025-06-04,AST016,Americas,827.86,184.57,2567.55,3579.98,0.0865
2025-06-04,AST017,Europe,1189.68,306.3,5338.8,6834.78,0.0873
2025-06-04,AST018,Asia Pacific,1445.0,377.97,4786.74,6609.71,0.085
2025-06-04,AST019,Middle East,585.09,168.34,1342.3,2095.73,0.0738
2025-06-04,AST020,Africa,942.53,317.81,2376.25,3636.59,0.0684
2025-06-04,AST021,Americas,1117.8467,410.5367,3998.0067,5526.39,0.0788
2025-06-04,AST022,Europe,537.98,243.81,2354.24,3136.03,0.0797
2025-06-04,AST024,Middle East,643.39,197.395,2478.615,3319.4,0.0671
2025-06-04,AST025,Africa,1043.09,254.18,3521.22,4818.49,0.0812
2025-06-04,AST026,Americas,969.74,301.72,4551.99,5823.45,0.0769
2025-06-04,AST027,Europe,1104.26,314.16,5340.34,6758.76,0.0748
2025-06-04,AST028,Asia Pacific,1578.805,418.615,4305.095,6302.515,0.0762
2025-06-04,AST030,Africa,1301.05,522.97,4459.71,6283.73,0.0659
2025-06-05,AST001,Americas,597.97,145.59,2419.83,3163.39,0.0833
2025-06-05,AST003,Asia Pacific,618.89,172.5,2250.23,3041.62,0.0721
2025-06-05,AST006,Americas,928.48,320.13,3722.72,4971.33,0.0937
2025-06-05,AST007,Europe,1245.2833,404.6167,5200.0333,6849.9333,0.0861
2025-06-05,AST010,Africa,479.8,120.1,2021.28,2621.18,0.0798
2025-06-05,AST011,Americas,1449.7,360.91,3463.89,5274.5,0.0648
2025-06-05,AST014,Middle East,849.17,389.32,3388.0,4626.49,0.074
2025-06-05,AST015,Africa,430.79,97.59,1650.72,2179.1,0.0795
2025-06-05,AST019,Middle East,686.73,223.55,1673.78,2584.06,0.0849
2025-06-05,AST020,Africa,929.115,261.82,3132.2,4323.135,0.0787
2025-06-05,AST023,Asia Pacific,723.765,222.075,2178.28,3124.12,0.0703
2025-06-05,AST025,Africa,820.05,349.08,4222.53,5391.66,0.0896
2025-06-05,AST027,Europe,1023.945,383.185,4435.96,5843.09,0.0793
2025-06-05,AST030,Africa,1222.15,338.64,4106.72,5667.51,0.0668
2025-06-06,AST001,Americas,777.22,219.73,2447.25,3444.2,0.0888
2025-06-06,AST003,Asia Pacific,616.31,273.69,2317.86,3207.86,0.0771
2025-06-06,AST006,Americas,818.91,253.8,2524.28,3596.99,0.0727
2025-06-06,AST007,Europe,1394.53,340.36,4640.23,6375.12,0.0846
2025-06-06,AST008,Asia Pacific,487.02,124.79,2075.4,2687.21,0.0826
2025-06-06,AST013,Asia Pacific,1142.01,439.14,3779.41,5360.56,0.0858
2025-06-06,AST014,Middle East,835.35,223.45,3203.51,4262.31,0.0715
2025-06-06,AST015,Africa,444.52,219.85,1591.84,2256.21,0.0748
2025-06-06,AST016,Americas,628.615,177.495,2141.125,2947.235,0.0731
2025-06-06,AST018,Asia Pacific,1461.205,439.365,4620.705,6521.275,0.0808
2025-06-06,AST019,Middle East,664.73,228.27,2188.19,3081.19,0.0969
2025-06-06,AST023,Asia Pacific,672.94,251.02,2301.845,3225.805,0.0671
2025-06-06,AST025,Africa,1006.19,336.7,3505.22,4848.11,0.0769
2025-06-06,AST026,Americas,908.175,349.555,4144.095,5401.825,0.0767
2025-06-06,AST027,Europe,1134.31,294.38,5915.9,7344.59,0.0859
2025-06-06,AST029,Middle East,568.77,132.93,2211.57,2913.27,0.0724
2025-06-06,AST030,Africa,1223.11,580.58,5511.28,7314.97,0.0883
2025-06-07,AST002,Europe,643.58,213.01,1549.45,2406.04,0.0744
2025-06-07,AST004,Middle East,1018.415,483.625,4167.26,5669.3,0.0736
2025-06-07,AST005,Africa,909.53,210.15,3036.22,4155.9,0.0847
2025-06-07,AST009,Middle East,777.03,259.62,2208.95,3245.6,0.0769
2025-06-07,AST010,Africa,486.7133,147.37,1648.47,2282.5533,0.0729
2025-06-07,AST012,Europe,797.91,376.71,2689.13,3863.75,0.0735
2025-06-07,AST014,Middle East,892.43,232.28,4022.87,5147.58,0.0891
2025-06-07,AST017,Europe,1265.95,257.54,4340.39,5863.88,0.0877
2025-06-07,AST018,Asia Pacific,1493.54,258.07,4323.93,6075.54,0.0793
2025-06-07,AST019,Middle East,652.72,116.455,2033.9,2803.075,0.0895
2025-06-07,AST022,Europe,532.85,215.6233,1734.4833,2482.9567,0.0696
2025-06-07,AST023,Asia Pacific,700.7,164.47,2541.35,3406.52,0.0769
2025-06-07,AST024,Middle East,702.2,262.035,2345.89,3310.125,0.0702
2025-06-07,AST027,Europe,1052.58,570.03,4960.46,6583.07,0.085
2025-06-07,AST028,Asia Pacific,1031.03,308.61,3173.05,4512.69,0.0624
2025-06-07,AST029,Middle East,675.91,195.23,2227.48,3098.62,0.0727
2025-06-08,AST002,Europe,628.6167,173.0667,1846.8067,2648.49,0.0847
2025-06-08,AST003,Asia Pacific,819.56,199.1,2287.91,3306.57,0.0783
2025-06-08,AST005,Africa,703.98,307.16,2922.805,3933.945,0.0781
2025-06-08,AST006,Americas,822.6967,261.5567,3345.97,4430.2233,0.0774
2025-06-08,AST007,Europe,936.08,460.35,5083.54,6479.97,0.0824
2025-06-08,AST009,Middle East,735.33,221.2,2246.88,3203.41,0.063
2025-06-08,AST010,Africa,469.89,160.1,1712.37,2342.36,0.08
2025-06-08,AST012,Europe,728.93,327.54,2627.09,3683.56,0.0733
2025-06-08,AST013,Asia Pacific,892.79,280.82,3445.37,4618.98,0.0685
2025-06-08,AST014,Middle East,1125.53,266.7,3284.76,4676.99,0.0768
2025-06-08,AST015,Africa,324.66,183.98,1768.2,2276.84,0.0869
2025-06-08,AST017,Europe,1276.7,453.5,4362.1,6092.3,0.0758
2025-06-08,AST018,Asia Pacific,1264.31,316.75,5405.77,6986.83,0.0809
2025-06-08,AST023,Asia Pacific,546.79,250.1,2586.77,3383.66,0.0746
2025-06-08,AST024,Middle East,721.53,271.22,2647.6,3640.35,0.0807
2025-06-08,AST027,Europe,1395.95,635.17,5536.79,7567.91,0.0876
2025-06-08,AST029,Middle East,705.23,232.97,2772.66,3710.86,0.0892
2025-06-09,AST002,Europe,552.19,164.77,2309.87,3026.83,0.0921
2025-06-09,AST004,Middle East,1146.66,560.96,4689.13,6396.75,0.0828
2025-06-09,AST005,Africa,962.25,304.565,3348.065,4614.88,0.0906
2025-06-09,AST009,Middle East,769.075,213.675,2757.225,3739.975,0.0785
2025-06-09,AST010,Africa,542.92,141.86,1185.61,1870.39,0.0679
2025-06-09,AST012,Europe,837.445,315.34,2739.985,3892.77,0.0779
2025-06-09,AST015,Africa,439.74,113.9133,1372.99,1926.6433,0.0736
2025-06-09,AST016,Americas,642.41,200.875,2404.4,3247.685,0.0817
2025-06-09,AST017,Europe,924.39,470.29,5229.24,6623.92,0.0863
2025-06-09,AST019,Middle East,632.525,209.055,2162.625,3004.205,0.091
2025-06-09,AST023,Asia Pacific,474.72,311.25,2760.55,3546.52,0.0851
2025-06-09,AST024,Middle East,614.13,174.73,3161.44,3950.3,0.0773
2025-06-09,AST025,Africa,761.11,365.02,4011.67,5137.8,0.0856
2025-06-09,AST027,Europe,1108.77,299.48,4125.46,5533.71,0.0704
2025-06-09,AST028,Asia Pacific,1687.0,563.29,4427.76,6678.05,0.0788
2025-06-09,AST030,Africa,1291.78,464.58,4944.86,6701.22,0.0818
2025-06-10,AST004,Middle East,1319.38,279.17,4921.2,6519.75,0.0913
2025-06-10,AST005,Africa,677.21,279.84,2086.54,3043.59,0.0646
2025-06-10,AST009,Middle East,617.155,238.32,3004.93,3860.405,0.0819
2025-06-10,AST010,Africa,457.12,137.905,1400.8,1995.825,0.0722
2025-06-10,AST012,Europe,692.75,400.66,3807.52,4900.93,0.0896
2025-06-10,AST013,Asia Pacific,1141.15,380.78,3750.6,5272.53,0.0847
2025-06-10,AST015,Africa,408.725,151.085,1591.805,2151.615,0.0814
2025-06-10,AST016,Americas,688.43,149.45,1973.15,2811.03,0.0709
2025-06-10,AST020,Africa,952.255,327.885,3146.715,4426.855,0.0825
2025-06-10,AST022,Europe,526.96,247.7,1728.38,2503.04,0.0668
2025-06-10,AST023,Asia Pacific,701.83,214.995,2618.6575,3535.4825,0.0796
2025-06-10,AST024,Middle East,804.21,223.15,2217.87,3245.23,0.0627
2025-06-10,AST026,Americas,811.61,289.03,3245.61,4346.25,0.0611
2025-06-10,AST027,Europe,1191.41,496.61,4858.65,6546.67,0.0825
2025-06-11,AST001,Americas,581.2,219.65,1795.32,2596.17,0.0714
2025-06-11,AST002,Europe,407.21,153.15,1494.49,2054.85,0.0709
2025-06-11,AST003,Asia Pacific,779.44,178.52,2766.53,3724.49,0.0919
2025-06-11,AST005,Africa,544.78,294.19,3019.22,3858.19,0.0813
2025-06-11,AST006,Americas,838.875,291.155,2745.005,3875.035,0.0709
2025-06-11,AST007,Europe,1337.3,360.68,4077.87,5775.85,0.078
2025-06-11,AST009,Middle East,745.8,226.595,2755.89,3728.285,0.084
2025-06-11,AST011,Americas,1457.525,495.39,4129.435,6082.35,0.0729
2025-06-11,AST012,Europe,717.99,348.86,2753.75,3820.6,0.0717
2025-06-11,AST013,Asia Pacific,1246.83,513.93,3550.83,5311.59,0.0738
2025-06-11,AST016,Americas,610.05,155.42,2669.93,3435.4,0.087
2025-06-11,AST020,Africa,948.94,264.53,2756.64,3970.11,0.0789
2025-06-11,AST022,Europe,514.22,125.88,1629.56,2269.66,0.0643
2025-06-11,AST023,Asia Pacific,736.13,247.69,2322.575,3306.395,0.0734
2025-06-12,AST006,Americas,759.11,344.63,2542.37,3646.11,0.0684
2025-06-12,AST007,Europe,1382.74,514.62,4592.26,6489.62,0.0877
2025-06-12,AST009,Middle East,645.98,275.52,3166.65,4088.15,0.0844
2025-06-12,AST010,Africa,464.35,124.31,1952.91,2541.57,0.0895
2025-06-12,AST012,Europe,726.38,341.56,2396.0,3463.94,0.0684
2025-06-12,AST014,Middle East,1038.97,321.33,2821.78,4182.08,0.0715
2025-06-12,AST015,Africa,540.95,128.44,2015.6,2684.99,0.0905
2025-06-12,AST017,Europe,1330.57,338.18,4859.46,6528.21,0.0833
2025-06-12,AST018,Asia Pacific,1148.45,349.74,3713.01,5211.2,0.07
2025-06-12,AST021,Americas,1074.54,372.9,3674.685,5122.125,0.0744
2025-06-12,AST024,Middle East,798.7,347.4,2760.28,3906.38,0.0758
2025-06-12,AST025,Africa,752.64,443.68,2758.67,3954.99,0.066
2025-06-12,AST026,Americas,1241.8,263.81,3166.79,4672.4,0.0682
2025-06-12,AST028,Asia Pacific,1312.475,386.495,5217.76,6916.73,0.087
2025-06-13,AST001,Americas,548.15,123.76,2508.42,3180.33,0.0846
2025-06-13,AST003,Asia Pacific,833.02,170.11,1889.71,2892.84,0.0674
2025-06-13,AST006,Americas,689.48,247.84,2540.89,3478.21,0.0646
2025-06-13,AST009,Middle East,615.05,156.43,2182.6,2954.08,0.0636
2025-06-13,AST011,Americas,1363.94,371.21,4603.21,6338.36,0.0742
2025-06-13,AST012,Europe,963.27,328.94,3303.89,4596.1,0.079
2025-06-13,AST013,Asia Pacific,1031.72,446.27,4569.2,6047.19,0.0932
2025-06-13,AST014,Middle East,1029.665,399.925,3260.77,4690.36,0.0786
2025-06-13,AST015,Africa,493.5,180.77,1748.78,2423.05,0.0805
2025-06-13,AST016,Americas,607.04,282.29,2454.19,3343.52,0.0773
2025-06-13,AST018,Asia Pacific,1656.64,625.93,4373.22,6655.79,0.0766
2025-06-13,AST019,Middle East,560.78,219.035,2028.335,2808.15,0.0927
2025-06-13,AST023,Asia Pacific,724.88,270.3,2441.65,3436.83,0.0797
2025-06-13,AST025,Africa,917.04,252.5,3013.63,4183.17,0.0755
2025-06-14,AST001,Americas,652.85,249.08,1883.2,2785.13,0.0662
2025-06-14,AST004,Middle East,1169.67,325.685,3726.63,5221.985,0.0757
2025-06-14,AST005,Africa,837.02,397.38,2275.01,3509.41,0.0661
2025-06-14,AST007,Europe,1215.25,346.39,5199.04,6760.68,0.0873
2025-06-14,AST008,Asia Pacific,670.73,171.52,1835.02,2677.27,0.0776
2025-06-14,AST009,Middle East,599.08,335.83,2921.43,3856.34,0.0836
2025-06-14,AST010,Africa,606.77,194.86,1515.53,2317.16,0.0751
2025-06-14,AST011,Americas,1560.48,465.035,4904.26,6929.775,0.0792
2025-06-14,AST012,Europe,871.48,285.23,2300.42,3457.13,0.0684
2025-06-14,AST016,Americas,759.67,250.7467,1961.0767,2971.4933,0.0685
2025-06-14,AST018,Asia Pacific,1030.9,546.13,5160.71,6737.74,0.0824
2025-06-14,AST020,Africa,1078.22,271.52,2613.68,3963.42,0.0754
2025-06-14,AST022,Europe,592.75,274.12,2673.04,3539.91,0.0929
2025-06-14,AST024,Middle East,706.86,160.5,2829.16,3696.52,0.0775
2025-06-14,AST029,Middle East,814.44,206.27,1928.76,2949.47,0.066
2025-06-15,AST001,Americas,605.74,257.03,1765.31,2628.08,0.0679
2025-06-15,AST002,Europe,473.75,207.62,1642.13,2323.5,0.0708
2025-06-15,AST003,Asia Pacific,682.3,302.94,1927.0,2912.24,0.064
2025-06-15,AST006,Americas,782.9333,352.2467,3082.5867,4217.7667,0.0753
2025-06-15,AST007,Europe,1059.795,428.41,3902.19,5390.395,0.0706
2025-06-15,AST008,Asia Pacific,457.01,238.72,1733.41,2429.14,0.0698
2025-06-15,AST013,Asia Pacific,801.46,409.44,3761.76,4972.66,0.0783
2025-06-15,AST016,Americas,714.91,245.71,2142.51,3103.13,0.0838
2025-06-15,AST021,Americas,1113.9533,334.2333,3656.3733,5104.56,0.0751
2025-06-15,AST023,Asia Pacific,565.335,193.965,2761.63,3520.93,0.0789
2025-06-15,AST024,Middle East,577.84,282.32,2746.15,3606.31,0.0753
2025-06-15,AST025,Africa,1001.08,345.25,3866.33,5212.66,0.0873
2025-06-15,AST026,Americas,764.91,353.94,3187.35,4306.2,0.0645
2025-06-15,AST027,Europe,1365.39,365.57,5137.72,6868.68,0.0892
2025-06-15,AST030,Africa,1068.9,522.03,4611.2,6202.13,0.0718
2025-06-16,AST003,Asia Pacific,630.79,214.63,1981.79,2827.21,0.0653
2025-06-16,AST008,Asia Pacific,581.0767,219.2433,1944.0533,2744.3733,0.0811
2025-06-16,AST009,Middle East,744.09,189.52,2796.64,3730.25,0.0783
2025-06-16,AST010,Africa,512.32,221.22,1433.86,2167.4,0.0719
2025-06-16,AST014,Middle East,1019.0867,335.6467,3240.7867,4595.52,0.0758
2025-06-16,AST018,Asia Pacific,1033.2333,462.1,4771.6033,6266.9367,0.0807
2025-06-16,AST019,Middle East,558.29,208.83,1977.77,2744.89,0.0871
2025-06-16,AST022,Europe,557.865,172.82,2100.41,2831.095,0.0788
2025-06-16,AST023,Asia Pacific,696.6,198.405,2108.53,3003.535,0.0665
2025-06-16,AST024,Middle East,774.425,319.96,3230.55,4324.935,0.0877
2025-06-16,AST026,Americas,1008.34,328.21,4166.81,5503.36,0.0801
2025-06-16,AST030,Africa,1213.8867,504.8233,4702.94,6421.65,0.0763
2025-06-17,AST002,Europe,582.7133,178.3233,1928.4367,2689.4733,0.0847
2025-06-17,AST003,Asia Pacific,834.66,203.23,2608.7,3646.59,0.0769
2025-06-17,AST006,Americas,748.685,272.055,2914.855,3935.595,0.0709
2025-06-17,AST007,Europe,1019.075,344.09,3780.685,5143.85,0.0688
2025-06-17,AST008,Asia Pacific,500.49,106.3,1879.355,2486.145,0.0878
2025-06-17,AST010,Africa,551.215,208.01,1607.575,2366.8,0.0746
2025-06-17,AST012,Europe,1049.95,389.53,3065.85,4505.33,0.0803
2025-06-17,AST014,Middle East,1136.29,249.13,2812.06,4197.48,0.0653
2025-06-17,AST015,Africa,380.32,193.18,1705.535,2279.035,0.0741
2025-06-17,AST016,Americas,720.38,142.19,2102.64,2965.21,0.0775
2025-06-17,AST018,Asia Pacific,1139.32,260.74,3953.09,5353.15,0.0716
2025-06-17,AST019,Middle East,556.495,163.215,1870.465,2590.175,0.0826
2025-06-17,AST021,Americas,1213.52,408.02,4646.27,6267.81,0.0854
2025-06-17,AST022,Europe,613.255,187.925,2294.815,3095.995,0.0835
2025-06-17,AST025,Africa,859.48,374.8,2691.09,3925.37,0.0655
2025-06-17,AST026,Americas,1260.95,425.17,3540.92,5227.04,0.078
2025-06-17,AST027,Europe,1397.01,515.95,3975.12,5888.08,0.0739
2025-06-17,AST029,Middle East,628.315,168.155,2204.925,3001.395,0.0688
2025-06-18,AST001,Americas,694.32,213.38,2162.59,3070.29,0.0888
2025-06-18,AST002,Europe,541.4,164.76,1965.97,2672.13,0.0788
2025-06-18,AST003,Asia Pacific,799.91,208.33,2527.0,3535.24,0.0862
2025-06-18,AST004,Middle East,937.29,437.44,4388.47,5763.2,0.0816
