date,asset_id,region,segment,revenue_usd,cost_usd,margin_usd,margin_pct,revenue_per_boe_usd
2025-02-17,AST009,Middle East,Upstream Gas,3571591.18,2027954.66,1543636.52,43.22,76.04
2025-02-17,AST011,Americas,Integrated Gas,6290724.7,3202590.02,3088134.68,49.09,82.51
2025-02-17,AST012,Europe,Upstream Gas,4383044.87,2365708.55,2017336.32,46.03,84.93
2025-02-17,AST013,Asia Pacific,Upstream Oil,5188514.53,2631517.22,2556997.31,49.28,80.08
2025-02-17,AST014,Middle East,Integrated Gas,4699822.24,2300243.48,2399578.76,51.06,76.04
2025-02-17,AST015,Africa,Upstream Gas,2200069.68,829971.92,1370097.76,62.28,81.7
2025-02-17,AST016,Americas,Upstream Oil,3224982.38,1645576.93,1579405.45,48.97,82.51
2025-02-17,AST019,Middle East,Upstream Oil,2440090.54,1446568.56,993521.98,40.72,76.04
2025-02-17,AST021,Americas,Upstream Gas,5546586.86,2426150.47,3120436.39,56.26,82.51
2025-02-17,AST022,Europe,Upstream Oil,3070382.18,1392975.71,1677406.47,54.63,84.93
2025-02-17,AST023,Asia Pacific,Integrated Gas,3622468.56,1775371.27,1847097.29,50.99,80.08
2025-02-17,AST028,Asia Pacific,Upstream Oil,6455657.8,3749706.73,2705951.07,41.92,80.08
2025-02-17,AST029,Middle East,Integrated Gas,3379902.91,1819437.77,1560465.14,46.17,76.04
2025-02-17,AST030,Africa,Upstream Gas,6660747.92,2994087.27,3666660.66,55.05,81.7
2025-02-18,AST001,Americas,Upstream Oil,3570887.07,1681367.06,1889520.01,52.91,83.48
2025-02-18,AST002,Europe,Integrated Gas,2824584.84,1468291.73,1356293.11,48.02,85.93
2025-02-18,AST003,Asia Pacific,Upstream Gas,3385649.6,1452334.51,1933315.09,57.1,81.02
2025-02-18,AST004,Middle East,Upstream Oil,5637734.45,2872876.65,2764857.8,49.04,76.93
2025-02-18,AST005,Africa,Integrated Gas,4390566.23,2066123.59,2324442.64,52.94,82.66
2025-02-18,AST006,Americas,Upstream Gas,4471601.75,1946518.06,2525083.69,56.47,83.48
2025-02-18,AST008,Asia Pacific,Integrated Gas,2967010.99,1637778.68,1329232.31,44.8,81.02
2025-02-18,AST009,Middle East,Upstream Gas,3668849.55,1702446.49,1966403.06,53.6,76.93
2025-02-18,AST011,Americas,Integrated Gas,6905033.94,2823085.49,4081948.45,59.12,83.48
2025-02-18,AST012,Europe,Upstream Gas,4721791.54,2543255.57,2178535.97,46.14,85.93
2025-02-18,AST015,Africa,Upstream Gas,2155483.1,912821.17,1242661.93,57.65,82.66
2025-02-18,AST016,Americas,Upstream Oil,3406215.17,1551391.41,1854823.76,54.45,83.48
2025-02-18,AST017,Europe,Integrated Gas,6261177.38,2651225.72,3609951.67,57.66,85.93
2025-02-18,AST018,Asia Pacific,Upstream Gas,6185999.16,2609837.65,3576161.51,57.81,81.02
2025-02-18,AST019,Middle East,Upstream Oil,2466927.13,1566883.66,900043.46,36.48,76.93
2025-02-18,AST023,Asia Pacific,Integrated Gas,3856061.01,1689849.56,2166211.45,56.18,81.02
2025-02-18,AST024,Middle East,Upstream Gas,3705314.18,1978882.37,1726431.81,46.59,76.93
2025-02-18,AST025,Africa,Upstream Oil,4680531.9,2334243.53,2346288.37,50.13,82.66
2025-02-18,AST026,Americas,Integrated Gas,5355120.2,2099393.78,3255726.42,60.8,83.48
2025-02-18,AST027,Europe,Upstream Gas,6949234.91,3205500.9,3743734.01,53.87,85.93
2025-02-18,AST030,Africa,Upstream Gas,6953141.95,2684512.72,4268629.23,61.39,82.66
2025-02-19,AST001,Americas,Upstream Oil,3091795.35,1453563.44,1638231.91,52.99,83.77
2025-02-19,AST004,Middle East,Upstream Oil,5385548.27,3135250.69,2250297.58,41.78,77.2
2025-02-19,AST005,Africa,Integrated Gas,4159758.84,1797594.1,2362164.74,56.79,82.95
2025-02-19,AST007,Europe,Upstream Oil,6536985.41,2566844.22,3970141.2,60.73,86.24
2025-02-19,AST012,Europe,Upstream Gas,4803286.81,2348284.22,2455002.59,51.11,86.24
2025-02-19,AST013,Asia Pacific,Upstream Oil,4913159.5,2154638.98,2758520.52,56.15,81.31
2025-02-19,AST015,Africa,Upstream Gas,2494760.35,1134851.78,1359908.57,54.51,82.95
2025-02-19,AST017,Europe,Integrated Gas,6338037.8,2592578.77,3745459.03,59.09,86.24
2025-02-19,AST018,Asia Pacific,Upstream Gas,6460626.68,3754939.57,2705687.11,41.88,81.31
2025-02-19,AST021,Americas,Upstream Gas,5751826.72,2845361.04,2906465.68,50.53,83.77
2025-02-19,AST022,Europe,Upstream Oil,3084593.37,1493965.54,1590627.84,51.57,86.24
2025-02-19,AST023,Asia Pacific,Integrated Gas,3284790.17,1651609.89,1633180.28,49.72,81.31
2025-02-19,AST025,Africa,Upstream Oil,5611323.64,2720897.21,2890426.43,51.51,82.95
2025-02-19,AST028,Asia Pacific,Upstream Oil,6428591.06,3913986.56,2514604.5,39.12,81.31
2025-02-19,AST030,Africa,Upstream Gas,6699395.84,2511177.17,4188218.67,62.52,82.95
2025-02-20,AST004,Middle East,Upstream Oil,5806201.04,3054053.41,2752147.63,47.4,78.26
2025-02-20,AST005,Africa,Integrated Gas,4049395.06,1611665.67,2437729.38,60.2,84.09
2025-02-20,AST007,Europe,Upstream Oil,6656299.8,2672841.91,3983457.89,59.84,87.42
2025-02-20,AST008,Asia Pacific,Integrated Gas,2825693.7,1649642.27,1176051.43,41.62,82.43
2025-02-20,AST009,Middle East,Upstream Gas,3862504.67,1844930.23,2017574.44,52.23,78.26
2025-02-20,AST011,Americas,Integrated Gas,6538306.22,2915710.92,3622595.3,55.41,84.93
2025-02-20,AST015,Africa,Upstream Gas,2265706.92,1079961.31,1185745.61,52.33,84.09
2025-02-20,AST016,Americas,Upstream Oil,3672250.57,1662758.41,2009492.16,54.72,84.93
2025-02-20,AST019,Middle East,Upstream Oil,2261919.42,1277809.5,984109.92,43.51,78.26
2025-02-20,AST021,Americas,Upstream Gas,5685402.44,3248379.64,2437022.8,42.86,84.93
2025-02-20,AST022,Europe,Upstream Oil,3120563.99,1474085.03,1646478.96,52.76,87.42
2025-02-20,AST024,Middle East,Upstream Gas,3913220.0,2018860.42,1894359.58,48.41,78.26
2025-02-20,AST028,Asia Pacific,Upstream Oil,6775202.57,3820110.92,2955091.65,43.62,82.43
2025-02-20,AST029,Middle East,Integrated Gas,3462104.0,1601849.56,1860254.44,53.73,78.26
2025-02-20,AST030,Africa,Upstream Gas,6638269.84,2566086.08,4072183.76,61.34,84.09
2025-02-21,AST001,Americas,Upstream Oil,3430887.1,1528937.89,1901949.21,55.44,87.68
2025-02-21,AST002,Europe,Integrated Gas,2860456.54,1688896.42,1171560.12,40.96,90.26
2025-02-21,AST003,Asia Pacific,Upstream Gas,3737269.17,1621200.82,2116068.35,56.62,85.1
2025-02-21,AST007,Europe,Upstream Oil,6909407.85,3046476.14,3862931.71,55.91,90.26
2025-02-21,AST010,Africa,Upstream Oil,2470451.72,955799.9,1514651.82,61.31,86.82
2025-02-21,AST015,Africa,Upstream Gas,2669355.42,1376707.73,1292647.69,48.43,86.82
2025-02-21,AST016,Americas,Upstream Oil,3587350.62,1837684.29,1749666.34,48.77,87.68
2025-02-21,AST017,Europe,Integrated Gas,7137918.54,2427970.65,4709947.89,65.98,90.26
2025-02-21,AST021,Americas,Upstream Gas,5642594.92,2632467.92,3010127.0,53.35,87.68
2025-02-21,AST022,Europe,Upstream Oil,3261292.31,1747345.78,1513946.53,46.42,90.26
2025-02-21,AST026,Americas,Integrated Gas,5474455.44,2336856.8,3137598.64,57.31,87.68
2025-02-21,AST027,Europe,Upstream Gas,7593225.02,3531245.98,4061979.04,53.49,90.26
2025-02-21,AST029,Middle East,Integrated Gas,3500763.98,1362322.39,2138441.59,61.08,80.8
2025-02-21,AST030,Africa,Upstream Gas,6818898.2,2887046.82,3931851.38,57.66,86.82
2025-02-22,AST001,Americas,Upstream Oil,3333012.38,2131773.71,1201238.67,36.04,84.2
2025-02-22,AST003,Asia Pacific,Upstream Gas,3571074.62,1703777.9,1867296.72,52.29,81.72
2025-02-22,AST004,Middle East,Upstream Oil,5803557.23,3082344.85,2721212.38,46.89,77.6
2025-02-22,AST006,Americas,Upstream Gas,4686543.46,1998603.12,2687940.34,57.35,84.2
2025-02-22,AST008,Asia Pacific,Integrated Gas,2718320.32,1386135.21,1332185.1,49.01,81.72
2025-02-22,AST009,Middle East,Upstream Gas,3630142.85,1965531.82,1664611.03,45.86,77.6
2025-02-22,AST010,Africa,Upstream Oil,2476919.35,1013115.43,1463803.92,59.1,83.38
2025-02-22,AST013,Asia Pacific,Upstream Oil,5126169.26,1846528.16,3279641.1,63.98,81.72
2025-02-22,AST014,Middle East,Integrated Gas,4512265.55,2388360.17,2123905.38,47.07,77.6
2025-02-22,AST015,Africa,Upstream Gas,2529862.8,1177257.88,1352604.92,53.47,83.38
2025-02-22,AST017,Europe,Integrated Gas,6827586.68,3172233.18,3655353.5,53.54,86.68
2025-02-22,AST019,Middle East,Upstream Oil,2408843.67,1462284.44,946559.23,39.3,77.6
2025-02-22,AST021,Americas,Upstream Gas,6049041.94,3348791.34,2700250.6,44.64,84.2
2025-02-22,AST027,Europe,Upstream Gas,7125107.2,3176320.86,3948786.33,55.42,86.68
2025-02-22,AST028,Asia Pacific,Upstream Oil,6931381.74,4406450.6,2524931.14,36.43,81.72
2025-02-23,AST001,Americas,Upstream Oil,2989286.88,1475116.99,1514169.89,50.65,83.61
2025-02-23,AST002,Europe,Integrated Gas,2959938.75,1601160.88,1358777.86,45.91,86.07
2025-02-23,AST003,Asia Pacific,Upstream Gas,3416698.13,1703708.22,1712989.91,50.14,81.15
2025-02-23,AST005,Africa,Integrated Gas,4260192.38,2166269.77,2093922.61,49.15,82.79
2025-02-23,AST007,Europe,Upstream Oil,6574514.51,2689548.68,3884965.83,59.09,86.07
2025-02-23,AST009,Middle East,Upstream Gas,3415552.19,1496937.04,1918615.15,56.17,77.05
2025-02-23,AST010,Africa,Upstream Oil,2705484.61,1565971.98,1139512.63,42.12,82.79
2025-02-23,AST011,Americas,Integrated Gas,7030129.18,3474057.65,3556071.53,50.58,83.61
2025-02-23,AST012,Europe,Upstream Gas,4548375.96,2238820.06,2309555.89,50.78,86.07
2025-02-23,AST014,Middle East,Integrated Gas,5128721.91,2697696.8,2431025.11,47.4,77.05
2025-02-23,AST015,Africa,Upstream Gas,2381335.33,1069416.19,1311919.14,55.09,82.79
2025-02-23,AST017,Europe,Integrated Gas,6585617.35,2712144.53,3873472.82,58.82,86.07
2025-02-23,AST023,Asia Pacific,Integrated Gas,3606887.38,1711226.96,1895660.42,52.56,81.15
2025-02-23,AST025,Africa,Upstream Oil,4896348.44,2422856.92,2473491.52,50.52,82.79
2025-02-23,AST026,Americas,Integrated Gas,5881196.67,2432261.61,3448935.07,58.64,83.61
2025-02-23,AST029,Middle East,Integrated Gas,3373404.86,1368695.94,2004708.92,59.43,77.05
2025-02-24,AST001,Americas,Upstream Oil,2942417.66,1896868.41,1045549.25,35.53,80.13
2025-02-24,AST002,Europe,Integrated Gas,2706926.21,1337631.93,1369294.28,50.58,82.49
2025-02-24,AST004,Middle East,Upstream Oil,5917016.64,2678719.08,3238297.57,54.73,73.85
2025-02-24,AST005,Africa,Integrated Gas,4030994.52,1760539.23,2270455.29,56.32,79.35
2025-02-24,AST006,Americas,Upstream Gas,4963006.0,2624105.59,2338900.41,47.13,80.13
2025-02-24,AST008,Asia Pacific,Integrated Gas,2607425.64,1171216.88,1436208.76,55.08,77.77
2025-02-24,AST009,Middle East,Upstream Gas,3572688.83,2104559.2,1468129.63,41.09,73.85
2025-02-24,AST010,Africa,Upstream Oil,2618801.53,1459149.13,1159652.4,44.28,79.35
2025-02-24,AST011,Americas,Integrated Gas,6622603.29,2734242.77,3888360.52,58.71,80.13
2025-02-24,AST013,Asia Pacific,Upstream Oil,4846200.64,2449511.46,2396689.18,49.46,77.77
2025-02-24,AST018,Asia Pacific,Upstream Gas,5989056.56,2886836.64,3102219.92,51.8,77.77
2025-02-24,AST019,Middle East,Upstream Oil,2096646.99,1342366.93,754280.06,35.98,73.85
2025-02-24,AST020,Africa,Integrated Gas,4341870.58,2611180.27,1730690.31,39.86,79.35
2025-02-24,AST024,Middle East,Upstream Gas,3616258.21,1735130.52,1881127.69,52.02,73.85
2025-02-24,AST026,Americas,Integrated Gas,5527850.83,2546700.35,2981150.48,53.93,80.13
2025-02-24,AST028,Asia Pacific,Upstream Oil,6550432.18,3691632.69,2858799.49,43.64,77.77
2025-02-24,AST029,Middle East,Integrated Gas,3157376.68,1468423.57,1688953.11,53.49,73.85
2025-02-25,AST001,Americas,Upstream Oil,3193964.15,1899249.95,1294714.2,40.54,79.02
2025-02-25,AST002,Europe,Integrated Gas,2742685.9,1572602.32,1170083.58,42.66,81.34
2025-02-25,AST003,Asia Pacific,Upstream Gas,2991270.09,1449289.37,1541980.72,51.55,76.7
2025-02-25,AST004,Middle East,Upstream Oil,5547710.37,3275484.1,2272226.27,40.96,72.82
2025-02-25,AST006,Americas,Upstream Gas,4271946.8,1937087.18,2334859.62,54.66,79.02
2025-02-25,AST011,Americas,Integrated Gas,6269083.12,3683323.57,2585759.55,41.25,79.02
2025-02-25,AST015,Africa,Upstream Gas,2311348.44,1270769.45,1040578.99,45.02,78.24
2025-02-25,AST017,Europe,Integrated Gas,6414992.44,3046607.99,3368384.45,52.51,81.34
2025-02-25,AST020,Africa,Integrated Gas,4193681.19,2611127.44,1582553.75,37.74,78.24
2025-02-25,AST021,Americas,Upstream Gas,5437245.89,2757567.18,2679678.71,49.28,79.02
2025-02-25,AST023,Asia Pacific,Integrated Gas,3437099.87,1658738.56,1778361.31,51.74,76.7
2025-02-25,AST024,Middle East,Upstream Gas,3492824.82,1679226.63,1813598.19,51.92,72.82
2025-02-25,AST027,Europe,Upstream Gas,6434718.24,3029731.7,3404986.54,52.92,81.34
2025-02-25,AST028,Asia Pacific,Upstream Oil,6414334.72,4113826.29,2300508.43,35.87,76.7
2025-02-25,AST029,Middle East,Integrated Gas,3094708.03,1741161.55,1353546.48,43.74,72.82
2025-02-25,AST030,Africa,Upstream Gas,6313447.48,2808297.86,3505149.61,55.52,78.24
2025-02-26,AST004,Middle East,Upstream Oil,6114014.93,2948629.69,3165385.24,51.77,78.26
2025-02-26,AST005,Africa,Integrated Gas,4042415.37,1636971.34,2405444.03,59.51,84.09
2025-02-26,AST007,Europe,Upstream Oil,6692580.34,3336607.2,3355973.14,50.14,87.42
2025-02-26,AST008,Asia Pacific,Integrated Gas,2661292.25,1508650.69,1152641.56,43.31,82.43
2025-02-26,AST010,Africa,Upstream Oil,2634116.6,1361897.79,1272218.81,48.3,84.09
2025-02-26,AST011,Americas,Integrated Gas,6769684.93,3652380.0,3117304.92,46.05,84.93
2025-02-26,AST013,Asia Pacific,Upstream Oil,4808567.23,1759071.42,3049495.81,63.42,82.43
2025-02-26,AST014,Middle East,Integrated Gas,4664401.71,2650819.35,2013582.36,43.17,78.26
2025-02-26,AST015,Africa,Upstream Gas,2382932.01,1140193.7,1242738.31,52.15,84.09
2025-02-26,AST016,Americas,Upstream Oil,3281509.73,1481593.14,1799916.59,54.85,84.93
2025-02-26,AST017,Europe,Integrated Gas,6776156.73,3009100.95,3767055.78,55.59,87.42
2025-02-26,AST018,Asia Pacific,Upstream Gas,6299184.34,3194945.86,3104238.48,49.28,82.43
2025-02-26,AST019,Middle East,Upstream Oil,2447640.85,1508400.74,939240.11,38.37,78.26
2025-02-26,AST021,Americas,Upstream Gas,6168938.22,3081795.47,3087142.75,50.04,84.93
2025-02-26,AST023,Asia Pacific,Integrated Gas,3733713.94,1990219.42,1743494.52,46.7,82.43
2025-02-26,AST024,Middle East,Upstream Gas,4201937.37,1848763.12,2353174.25,56.0,78.26
2025-02-26,AST025,Africa,Upstream Oil,4899234.88,2307405.98,2591828.9,52.9,84.09
2025-02-26,AST026,Americas,Integrated Gas,5612027.06,2186217.42,3425809.64,61.04,84.93
2025-02-26,AST027,Europe,Upstream Gas,7259518.5,3698165.23,3561353.27,49.06,87.42
2025-02-26,AST029,Middle East,Integrated Gas,3373586.96,1718068.68,1655518.28,49.07,78.26
2025-02-26,AST030,Africa,Upstream Gas,6785095.52,3422726.02,3362369.5,49.56,84.09
2025-02-27,AST001,Americas,Upstream Oil,3410963.49,1945888.46,1465075.03,42.95,87.83
2025-02-27,AST004,Middle East,Upstream Oil,5976132.17,2239783.34,3736348.83,62.52,80.94
2025-02-27,AST005,Africa,Integrated Gas,4292806.52,1858744.0,2434062.52,56.7,86.97
2025-02-27,AST006,Americas,Upstream Gas,4782024.13,1702661.83,3079362.3,64.39,87.83
2025-02-27,AST007,Europe,Upstream Oil,6466335.73,2254044.61,4212291.12,65.14,90.42
2025-02-27,AST008,Asia Pacific,Integrated Gas,2697317.82,1271344.0,1425973.82,52.87,85.25
2025-02-27,AST009,Middle East,Upstream Gas,3653218.47,1489632.48,2163585.99,59.22,80.94
2025-02-27,AST010,Africa,Upstream Oil,2623222.32,1451410.29,1171812.03,44.67,86.97
2025-02-27,AST011,Americas,Integrated Gas,7434995.73,4081662.8,3353332.93,45.1,87.83
2025-02-27,AST012,Europe,Upstream Gas,4489355.62,2066266.27,2423089.35,53.97,90.42
2025-02-27,AST013,Asia Pacific,Upstream Oil,5445699.73,2188105.63,3257594.1,59.82,85.25
2025-02-27,AST014,Middle East,Integrated Gas,4530159.27,2123995.33,2406163.94,53.11,80.94
2025-02-27,AST015,Africa,Upstream Gas,2483285.82,970306.85,1512978.97,60.93,86.97
2025-02-27,AST016,Americas,Upstream Oil,3646090.29,1626858.09,2019232.2,55.38,87.83
2025-02-27,AST019,Middle East,Upstream Oil,2600387.67,1591803.51,1008584.16,38.79,80.94
2025-02-27,AST020,Africa,Integrated Gas,4827243.93,2423648.92,2403595.01,49.79,86.97
2025-02-27,AST021,Americas,Upstream Gas,6377583.87,2461606.52,3915977.35,61.4,87.83
2025-02-27,AST022,Europe,Upstream Oil,3529640.29,1450898.61,2078741.68,58.89,90.42
2025-02-27,AST024,Middle East,Upstream Gas,3934334.9,1425278.0,2509056.9,63.77,80.94
2025-02-27,AST026,Americas,Integrated Gas,5460176.55,2627896.94,2832279.61,51.87,87.83
2025-02-27,AST027,Europe,Upstream Gas,7608373.91,3021611.38,4586762.54,60.29,90.42
2025-02-27,AST030,Africa,Upstream Gas,7484558.92,3511639.69,3972919.23,53.08,86.97
2025-02-28,AST001,Americas,Upstream Oil,3024589.31,1914044.94,1110544.37,36.72,83.17
2025-02-28,AST002,Europe,Integrated Gas,2694409.8,1597687.12,1096722.68,40.7,85.62
2025-02-28,AST003,Asia Pacific,Upstream Gas,3226077.91,1539445.91,1686632.0,52.28,80.72
2025-02-28,AST004,Middle East,Upstream Oil,5080662.81,2666176.04,2414486.77,47.52,76.65
2025-02-28,AST005,Africa,Integrated Gas,3696151.53,1441460.74,2254690.8,61.0,82.36
2025-02-28,AST008,Asia Pacific,Integrated Gas,2773455.08,1257167.23,1516287.85,54.67,80.72
2025-02-28,AST010,Africa,Upstream Oil,2408483.67,1345525.42,1062958.25,44.13,82.36
2025-02-28,AST012,Europe,Upstream Gas,4794894.47,2457847.02,2337047.45,48.74,85.62
2025-02-28,AST013,Asia Pacific,Upstream Oil,5275514.06,2567204.81,2708309.25,51.34,80.72
2025-02-28,AST021,Americas,Upstream Gas,5890072.89,3373461.4,2516611.49,42.73,83.17
2025-02-28,AST022,Europe,Upstream Oil,3072580.09,1359276.54,1713303.55,55.76,85.62
2025-02-28,AST027,Europe,Upstream Gas,6570419.81,2818722.98,3751696.83,57.1,85.62
2025-02-28,AST030,Africa,Upstream Gas,6371343.17,2491561.5,3879781.67,60.89,82.36
2025-03-01,AST001,Americas,Upstream Oil,3113558.85,1650529.03,1463029.82,46.99,84.01
2025-03-01,AST003,Asia Pacific,Upstream Gas,3599098.23,1743238.29,1855859.94,51.56,81.54
2025-03-01,AST004,Middle East,Upstream Oil,6096389.33,2567345.13,3529044.2,57.89,77.42
2025-03-01,AST005,Africa,Integrated Gas,4396419.63,1604199.96,2792219.67,63.51,83.18
2025-03-01,AST006,Americas,Upstream Gas,4646354.22,2231227.51,2415126.71,51.98,84.01
2025-03-01,AST007,Europe,Upstream Oil,6028640.81,2948632.37,3080008.44,51.09,86.48
2025-03-01,AST008,Asia Pacific,Integrated Gas,2832900.68,1357376.01,1475524.67,52.09,81.54
2025-03-01,AST012,Europe,Upstream Gas,4676384.33,2027832.31,2648552.02,56.64,86.48
2025-03-01,AST013,Asia Pacific,Upstream Oil,5361018.3,2744132.75,2616885.55,48.81,81.54
2025-03-01,AST014,Middle East,Integrated Gas,4489957.53,1835340.86,2654616.67,59.12,77.42
2025-03-01,AST015,Africa,Upstream Gas,2467100.8,1125622.02,1341478.77,54.37,83.18
2025-03-01,AST016,Americas,Upstream Oil,3595508.16,1483593.42,2111914.74,58.74,84.01
2025-03-01,AST019,Middle East,Upstream Oil,2458576.13,1261100.2,1197475.93,48.71,77.42
2025-03-01,AST020,Africa,Integrated Gas,4132478.06,1903552.4,2228925.66,53.94,83.18
2025-03-01,AST024,Middle East,Upstream Gas,3705244.62,1725063.48,1980181.14,53.44,77.42
2025-03-01,AST025,Africa,Upstream Oil,4827698.86,2187426.24,2640272.62,54.69,83.18
2025-03-01,AST027,Europe,Upstream Gas,6955944.41,2626671.82,4329272.59,62.24,86.48
2025-03-01,AST029,Middle East,Integrated Gas,3431570.58,1942431.91,1489138.67,43.4,77.42
2025-03-01,AST030,Africa,Upstream Gas,7111199.6,2985393.74,4125805.86,58.02,83.18
2025-03-02,AST001,Americas,Upstream Oil,3358102.68,1766157.54,1591945.13,47.41,87.36
2025-03-02,AST002,Europe,Integrated Gas,2943580.66,1684012.12,1259568.54,42.79,89.93
2025-03-02,AST003,Asia Pacific,Upstream Gas,3775515.38,2086395.36,1689120.02,44.74,84.79
2025-03-02,AST006,Americas,Upstream Gas,4500592.31,2145194.77,2355397.54,52.34,87.36
2025-03-02,AST007,Europe,Upstream Oil,7074899.84,2530444.37,4544455.47,64.23,89.93
2025-03-02,AST009,Middle East,Upstream Gas,3667276.06,1843387.51,1823888.54,49.73,80.51
2025-03-02,AST011,Americas,Integrated Gas,7844061.68,4332980.02,3511081.66,44.76,87.36
2025-03-02,AST012,Europe,Upstream Gas,4494736.42,1731952.86,2762783.56,61.47,89.93
2025-03-02,AST013,Asia Pacific,Upstream Oil,5313839.06,2110406.77,3203432.29,60.28,84.79
2025-03-02,AST014,Middle East,Integrated Gas,4885326.97,1936404.24,2948922.73,60.36,80.51
2025-03-02,AST016,Americas,Upstream Oil,3171451.63,1359815.3,1811636.33,57.12,87.36
2025-03-02,AST020,Africa,Integrated Gas,4881734.81,2010548.14,2871186.68,58.81,86.51
2025-03-02,AST022,Europe,Upstream Oil,3329975.64,1500312.41,1829663.23,54.95,89.93
2025-03-02,AST023,Asia Pacific,Integrated Gas,3551914.92,1590270.79,1961644.13,55.23,84.79
2025-03-02,AST024,Middle East,Upstream Gas,3981510.48,1480499.98,2501010.5,62.82,80.51
2025-03-02,AST026,Americas,Integrated Gas,5695980.24,2203522.92,3492457.32,61.31,87.36
2025-03-02,AST029,Middle East,Integrated Gas,3632897.85,1680547.67,1952350.18,53.74,80.51
2025-03-03,AST003,Asia Pacific,Upstream Gas,3836936.96,1556695.25,2280241.71,59.43,85.67
2025-03-03,AST004,Middle East,Upstream Oil,5746882.55,2947786.0,2799096.55,48.71,81.35
2025-03-03,AST005,Africa,Integrated Gas,4649792.47,1779381.94,2870410.53,61.73,87.41
2025-03-03,AST006,Americas,Upstream Gas,5393301.74,2263308.86,3129992.89,58.03,88.27
2025-03-03,AST007,Europe,Upstream Oil,7833916.67,3074529.14,4759387.53,60.75,90.87
2025-03-03,AST009,Middle East,Upstream Gas,3904766.15,2140602.96,1764163.19,45.18,81.35
2025-03-03,AST011,Americas,Integrated Gas,7565425.46,3708694.94,3856730.52,50.98,88.27
2025-03-03,AST012,Europe,Upstream Gas,5066471.32,2704391.77,2362079.55,46.62,90.87
2025-03-03,AST013,Asia Pacific,Upstream Oil,5200705.24,2644358.22,2556347.02,49.15,85.67
2025-03-03,AST016,Americas,Upstream Oil,3681333.71,1683642.23,1997691.48,54.27,88.27
2025-03-03,AST018,Asia Pacific,Upstream Gas,6730125.36,3506097.62,3224027.74,47.9,85.67
2025-03-03,AST019,Middle East,Upstream Oil,2507458.42,1312051.66,1195406.76,47.67,81.35
2025-03-03,AST023,Asia Pacific,Integrated Gas,4111695.4,1998814.66,2112880.74,51.39,85.67
2025-03-03,AST025,Africa,Upstream Oil,5621478.3,2168513.26,3452965.04,61.42,87.41
2025-03-03,AST026,Americas,Integrated Gas,6183899.16,2929156.17,3254742.99,52.63,88.27
2025-03-03,AST030,Africa,Upstream Gas,7857002.52,3601305.86,4255696.65,54.16,87.41
2025-03-04,AST003,Asia Pacific,Upstream Gas,3527134.87,1447533.55,2079601.33,58.96,85.51
2025-03-04,AST004,Middle East,Upstream Oil,6815797.0,3312691.42,3503105.58,51.4,81.19
2025-03-04,AST011,Americas,Integrated Gas,6175980.13,2812850.6,3363129.53,54.45,88.1
2025-03-04,AST014,Middle East,Integrated Gas,4715793.36,1998072.57,2717720.8,57.63,81.19
2025-03-04,AST015,Africa,Upstream Gas,2442805.3,1095158.49,1347646.81,55.17,87.23
2025-03-04,AST016,Americas,Upstream Oil,3546272.74,1807749.16,1738523.58,49.02,88.1
2025-03-04,AST017,Europe,Integrated Gas,7479624.73,2594974.37,4884650.36,65.31,90.69
2025-03-04,AST018,Asia Pacific,Upstream Gas,7130370.36,2781476.15,4348894.21,60.99,85.51
2025-03-04,AST019,Middle East,Upstream Oil,2729127.9,1685459.85,1043668.05,38.24,81.19
2025-03-04,AST021,Americas,Upstream Gas,5425742.67,2101145.0,3324597.67,61.27,88.1
2025-03-04,AST023,Asia Pacific,Integrated Gas,3728673.22,1533909.05,2194764.17,58.86,85.51
2025-03-04,AST024,Middle East,Upstream Gas,3986726.92,1498184.72,2488542.2,62.42,81.19
2025-03-04,AST025,Africa,Upstream Oil,5071243.92,1755718.32,3315525.6,65.38,87.23
2025-03-04,AST027,Europe,Upstream Gas,7331802.47,3154674.54,4177127.93,56.97,90.69
2025-03-04,AST030,Africa,Upstream Gas,7843967.07,3107676.77,4736290.3,60.38,87.23
2025-03-05,AST002,Europe,Integrated Gas,2655624.38,1493218.78,1162405.6,43.77,87.02
2025-03-05,AST004,Middle East,Upstream Oil,5743786.22,2862917.68,2880868.54,50.16,77.91
2025-03-05,AST007,Europe,Upstream Oil,6856533.94,2617975.52,4238558.42,61.82,87.02
2025-03-05,AST008,Asia Pacific,Integrated Gas,2972140.62,1773588.65,1198551.97,40.33,82.05
2025-03-05,AST011,Americas,Integrated Gas,6990329.61,3798748.44,3191581.17,45.66,84.54
2025-03-05,AST012,Europe,Upstream Gas,4718992.43,2307066.38,2411926.05,51.11,87.02
2025-03-05,AST013,Asia Pacific,Upstream Oil,5278846.0,2688570.1,2590275.9,49.07,82.05
2025-03-05,AST014,Middle East,Integrated Gas,4463303.49,2229979.1,2233324.39,50.04,77.91
2025-03-05,AST015,Africa,Upstream Gas,2255701.03,1114032.34,1141668.69,50.61,83.71
2025-03-05,AST017,Europe,Integrated Gas,6203331.79,2172176.16,4031155.63,64.98,87.02
2025-03-05,AST019,Middle East,Upstream Oil,2600230.7,1629346.78,970883.92,37.34,77.91
2025-03-05,AST021,Americas,Upstream Gas,6378615.53,3298592.53,3080023.0,48.29,84.54
2025-03-05,AST023,Asia Pacific,Integrated Gas,3676262.99,1777147.96,1899115.03,51.66,82.05
