date,asset_id,production_boe_d,production_status
2025-08-27,AST021,66321.0,Normal
2025-08-27,AST025,54816.0,Normal
2025-08-27,AST026,61830.0,Normal
2025-08-27,AST028,76212.5,High
2025-08-27,AST029,43498.5,Low
2025-08-27,AST030,83464.0,High
2025-08-28,AST001,41601.0,Low
2025-08-28,AST004,68118.0,Normal
2025-08-28,AST005,47607.0,Low
2025-08-28,AST009,42516.0,Low
2025-08-28,AST012,51094.0,Normal
2025-08-28,AST013,64146.0,Normal
2025-08-28,AST014,55773.0,Normal
2025-08-28,AST015,27940.0,Low
2025-08-28,AST016,37202.0,Low
2025-08-28,AST017,78878.5,High
2025-08-28,AST019,30176.0,Low
2025-08-28,AST020,49353.0,Normal
2025-08-28,AST021,67342.0,Normal
2025-08-28,AST022,35468.0,Low
2025-08-28,AST023,43561.0,Low
2025-08-28,AST024,48057.0,Normal
2025-08-28,AST026,66535.5,Normal
2025-08-29,AST001,39690.0,Low
2025-08-29,AST002,31897.0,Low
2025-08-29,AST003,43974.5,Low
2025-08-29,AST004,73753.0,High
2025-08-29,AST006,53368.0,Normal
2025-08-29,AST007,75281.5,High
2025-08-29,AST008,32625.0,Low
2025-08-29,AST009,45495.5,Low
2025-08-29,AST010,28986.0,Low
2025-08-29,AST013,59476.0,Normal
2025-08-29,AST015,26347.0,Low
2025-08-29,AST016,38605.0,Low
2025-08-29,AST017,77894.0,High
2025-08-29,AST024,50378.0,Normal
2025-08-29,AST026,63986.0,Normal
2025-08-29,AST029,40901.0,Low
2025-08-29,AST030,83301.5,High
2025-08-30,AST001,37083.0,Low
2025-08-30,AST003,39975.0,Low
2025-08-30,AST008,31632.0,Low
2025-08-30,AST009,46371.0,Normal
2025-08-30,AST010,30294.0,Low
2025-08-30,AST012,56404.0,Normal
2025-08-30,AST015,27942.0,Low
2025-08-30,AST017,67973.0,Normal
2025-08-30,AST019,28672.0,Low
2025-08-30,AST020,51032.0,Normal
2025-08-30,AST021,67509.5,High
2025-08-30,AST022,38777.0,Low
2025-08-30,AST024,50316.0,Normal
2025-08-30,AST026,66622.0,Normal
2025-08-30,AST027,74881.0,High
2025-08-30,AST029,43649.0,Low
2025-08-30,AST030,78038.0,High
2025-08-31,AST001,35894.67,Low
2025-08-31,AST003,42356.0,Low
2025-08-31,AST005,48687.0,Normal
2025-08-31,AST006,58008.0,Normal
2025-08-31,AST007,68496.5,High
2025-08-31,AST012,51867.0,Normal
2025-08-31,AST013,64132.0,Normal
2025-08-31,AST014,54250.0,Normal
2025-08-31,AST017,73309.0,High
2025-08-31,AST019,28950.5,Low
2025-08-31,AST023,47112.0,Normal
2025-08-31,AST027,83344.0,High
2025-08-31,AST028,78103.0,High
2025-09-01,AST002,28757.5,Low
2025-09-01,AST003,40234.5,Low
2025-09-01,AST005,49123.0,Normal
2025-09-01,AST008,30768.0,Low
2025-09-01,AST009,41309.0,Low
2025-09-01,AST011,81166.67,High
2025-09-01,AST014,56730.0,Normal
2025-09-01,AST015,26792.5,Low
2025-09-01,AST017,67056.0,Normal
2025-09-01,AST018,77533.0,High
2025-09-01,AST024,47041.0,Normal
2025-09-01,AST025,58654.5,Normal
2025-09-01,AST027,79691.0,High
2025-09-01,AST028,77691.33,High
2025-09-01,AST030,79104.0,High
2025-09-02,AST001,35506.5,Low
2025-09-02,AST002,32853.0,Low
2025-09-02,AST005,43419.0,Low
2025-09-02,AST006,53865.0,Normal
2025-09-02,AST010,29726.0,Low
2025-09-02,AST013,60270.0,Normal
2025-09-02,AST015,27123.33,Low
2025-09-02,AST016,37744.5,Low
2025-09-02,AST018,77374.5,High
2025-09-02,AST019,29977.0,Low
2025-09-02,AST020,48747.0,Normal
2025-09-02,AST022,36862.0,Low
2025-09-02,AST023,45022.0,Low
2025-09-02,AST024,49759.0,Normal
2025-09-02,AST026,69445.0,Normal
2025-09-02,AST030,78555.0,High
2025-09-03,AST001,39587.67,Low
2025-09-03,AST002,30283.0,Low
2025-09-03,AST003,39235.0,Low
2025-09-03,AST004,69314.0,Normal
2025-09-03,AST012,49054.0,Normal
2025-09-03,AST014,56612.0,Normal
2025-09-03,AST015,26924.0,Low
2025-09-03,AST017,71147.0,High
2025-09-03,AST018,76867.0,High
2025-09-03,AST019,29568.0,Low
2025-09-03,AST020,52686.0,Normal
2025-09-03,AST022,36002.0,Low
2025-09-03,AST023,43122.0,Low
2025-09-03,AST024,47258.33,Normal
2025-09-03,AST028,75867.0,High
2025-09-03,AST029,38133.0,Low
2025-09-03,AST030,81991.0,High
2025-09-04,AST001,35726.0,Low
2025-09-04,AST002,30997.5,Low
2025-09-04,AST005,45048.5,Low
2025-09-04,AST006,53098.0,Normal
2025-09-04,AST008,29870.0,Low
2025-09-04,AST009,45321.0,Normal
2025-09-04,AST010,29434.0,Low
2025-09-04,AST012,54273.0,Normal
2025-09-04,AST013,58806.5,Normal
2025-09-04,AST014,58488.0,Normal
2025-09-04,AST017,74493.0,High
2025-09-04,AST019,28749.0,Low
2025-09-04,AST020,51077.0,Normal
2025-09-04,AST024,46177.0,Normal
2025-09-04,AST030,80184.0,High
2025-09-05,AST001,36574.5,Low
2025-09-05,AST002,29818.0,Low
2025-09-05,AST006,49862.0,Normal
2025-09-05,AST010,32167.0,Low
2025-09-05,AST011,79477.0,High
2025-09-05,AST013,64322.0,Normal
2025-09-05,AST014,54279.0,Normal
2025-09-05,AST016,40815.5,Low
2025-09-05,AST017,74428.0,High
2025-09-05,AST018,76159.0,High
2025-09-05,AST019,28114.0,Low
2025-09-05,AST020,56904.5,Normal
2025-09-05,AST022,34129.0,Low
2025-09-05,AST023,46865.0,Low
2025-09-05,AST024,46310.0,Normal
2025-09-05,AST025,58842.0,Normal
2025-09-05,AST027,75959.0,High
2025-09-05,AST028,72961.5,High
2025-09-06,AST001,39771.0,Low
2025-09-06,AST003,44221.0,Low
2025-09-06,AST004,71204.0,High
2025-09-06,AST005,48884.0,Normal
2025-09-06,AST007,70540.0,High
2025-09-06,AST008,31471.5,Low
2025-09-06,AST009,43125.0,Low
2025-09-06,AST011,79280.0,High
2025-09-06,AST016,42151.0,Low
2025-09-06,AST017,72182.4,High
2025-09-06,AST018,75380.0,High
2025-09-06,AST019,28561.0,Low
2025-09-06,AST020,48869.0,Normal
2025-09-06,AST021,59856.0,Normal
2025-09-06,AST023,43198.0,Low
2025-09-06,AST025,56439.0,Normal
2025-09-06,AST026,66379.0,Normal
2025-09-06,AST027,76032.0,High
2025-09-06,AST030,81474.0,High
2025-09-07,AST003,38394.0,Low
2025-09-07,AST004,67421.0,Normal
2025-09-07,AST006,56160.0,Normal
2025-09-07,AST007,74426.0,High
2025-09-07,AST008,32220.0,Low
2025-09-07,AST012,51772.75,Normal
2025-09-07,AST015,26844.0,Low
2025-09-07,AST016,37150.0,Low
2025-09-07,AST019,29711.67,Low
2025-09-07,AST020,53556.5,Normal
2025-09-07,AST021,69348.0,Normal
2025-09-07,AST023,42492.5,Low
2025-09-07,AST024,44006.0,Low
2025-09-07,AST027,74352.5,High
2025-09-07,AST028,80057.5,High
2025-09-07,AST029,43796.0,Low
2025-09-07,AST030,85166.0,High
2025-09-08,AST002,31304.5,Low
2025-09-08,AST003,40900.5,Low
2025-09-08,AST004,72742.0,High
2025-09-08,AST007,73069.0,High
2025-09-08,AST008,29795.0,Low
2025-09-08,AST011,82081.0,High
2025-09-08,AST012,53611.0,Normal
2025-09-08,AST014,54663.0,Normal
2025-09-08,AST015,29310.0,Low
2025-09-08,AST017,73608.0,High
2025-09-08,AST018,73590.0,High
2025-09-08,AST025,57564.0,Normal
2025-09-08,AST026,63994.0,Normal
2025-09-08,AST030,79041.0,High
2025-09-09,AST004,75164.0,High
2025-09-09,AST007,73922.0,High
2025-09-09,AST010,28637.25,Low
2025-09-09,AST011,78442.0,High
2025-09-09,AST012,54220.0,Normal
2025-09-09,AST013,60065.0,Normal
2025-09-09,AST014,55570.0,Normal
2025-09-09,AST015,26131.0,Low
2025-09-09,AST018,75849.0,High
2025-09-09,AST021,67032.0,Normal
2025-09-09,AST022,34257.33,Low
2025-09-09,AST023,45765.0,Normal
2025-09-09,AST024,50210.0,Normal
2025-09-09,AST027,77930.0,High
2025-09-10,AST001,39578.0,Low
2025-09-10,AST002,29000.0,Low
2025-09-10,AST004,74904.0,High
2025-09-10,AST006,53692.5,Normal
2025-09-10,AST009,40979.0,Low
2025-09-10,AST012,52350.0,Normal
2025-09-10,AST013,59338.0,Normal
2025-09-10,AST019,31082.0,Low
2025-09-10,AST020,51616.0,Normal
2025-09-10,AST021,60675.0,Normal
2025-09-10,AST024,48878.0,Normal
2025-09-10,AST025,55971.0,Normal
2025-09-10,AST027,77691.0,High
2025-09-10,AST030,81159.0,High
2025-09-11,AST001,35913.0,Low
2025-09-11,AST002,31272.0,Low
2025-09-11,AST004,78921.0,High
2025-09-11,AST005,45709.0,Normal
2025-09-11,AST006,54224.0,Normal
2025-09-11,AST008,32437.0,Low
2025-09-11,AST009,41004.0,Low
2025-09-11,AST011,75723.0,High
2025-09-11,AST013,57602.0,Normal
2025-09-11,AST019,28337.0,Low
2025-09-11,AST021,61724.0,Normal
2025-09-11,AST022,36723.0,Low
2025-09-11,AST023,44162.0,Low
2025-09-11,AST024,49042.5,Normal
2025-09-11,AST026,69506.0,Normal
2025-09-11,AST028,73849.0,High
2025-09-11,AST029,41514.0,Low
2025-09-12,AST001,37098.0,Low
2025-09-12,AST002,30194.5,Low
2025-09-12,AST004,74521.0,High
2025-09-12,AST005,47518.25,Normal
2025-09-12,AST006,50200.0,Normal
2025-09-12,AST012,52602.5,Normal
2025-09-12,AST013,60601.0,Normal
2025-09-12,AST014,53562.0,Normal
2025-09-12,AST016,36798.0,Low
2025-09-12,AST017,66513.0,Normal
2025-09-12,AST020,51496.25,Normal
2025-09-12,AST021,66656.5,Normal
2025-09-12,AST022,36682.0,Low
2025-09-12,AST023,44055.0,Low
2025-09-12,AST027,81869.0,High
2025-09-12,AST029,40288.0,Low
2025-09-12,AST030,79002.33,High
2025-09-13,AST003,38310.0,Low
2025-09-13,AST006,50078.0,Normal
2025-09-13,AST008,29916.0,Low
2025-09-13,AST009,42796.0,Low
2025-09-13,AST010,28799.0,Low
2025-09-13,AST011,72197.0,High
2025-09-13,AST012,55777.0,Normal
2025-09-13,AST013,58991.0,Normal
2025-09-13,AST015,27505.0,Low
2025-09-13,AST016,38176.0,Low
2025-09-13,AST020,51559.0,Normal
2025-09-13,AST021,62135.0,Normal
2025-09-13,AST022,36890.0,Low
2025-09-13,AST025,56518.0,Normal
2025-09-13,AST026,59647.0,Normal
2025-09-13,AST028,68365.0,Normal
2025-09-13,AST029,42055.5,Low
2025-09-13,AST030,77022.5,High
2025-09-14,AST001,39323.0,Low
2025-09-14,AST007,66573.0,Normal
2025-09-14,AST009,43163.0,Low
2025-09-14,AST011,78807.0,High
2025-09-14,AST012,48949.0,Normal
2025-09-14,AST014,57152.0,Normal
2025-09-14,AST017,73053.0,High
2025-09-14,AST018,72711.0,High
2025-09-14,AST019,28512.0,Low
2025-09-14,AST020,49776.0,Normal
2025-09-14,AST021,59894.0,Normal
2025-09-14,AST027,76738.5,High
2025-09-14,AST028,76931.0,High
2025-09-14,AST029,40735.0,Low
2025-09-14,AST030,82702.0,High
2025-09-15,AST002,30585.0,Low
2025-09-15,AST003,44193.5,Low
2025-09-15,AST004,63019.0,Normal
2025-09-15,AST009,43442.0,Low
2025-09-15,AST010,28138.5,Low
2025-09-15,AST014,57171.0,Normal
2025-09-15,AST017,75376.0,High
2025-09-15,AST018,74220.0,High
2025-09-15,AST019,29750.0,Low
2025-09-15,AST021,65844.0,Normal
2025-09-15,AST023,44235.0,Low
2025-09-15,AST024,48423.0,Normal
2025-09-15,AST026,60715.5,Normal
2025-09-15,AST027,83868.0,High
2025-09-16,AST004,70031.0,High
2025-09-16,AST005,45205.0,Normal
2025-09-16,AST006,53055.0,Normal
2025-09-16,AST007,67871.0,Normal
2025-09-16,AST008,33195.0,Low
2025-09-16,AST009,42616.0,Low
2025-09-16,AST011,76940.0,High
2025-09-16,AST012,53326.0,Normal
2025-09-16,AST013,56703.0,Normal
2025-09-16,AST014,59811.0,Normal
2025-09-16,AST017,73650.75,High
2025-09-16,AST018,77464.0,High
2025-09-16,AST019,30297.5,Low
2025-09-16,AST020,53260.5,Normal
2025-09-16,AST023,40374.0,Low
2025-09-16,AST027,81848.5,High
2025-09-16,AST029,43215.0,Low
2025-09-16,AST030,78678.0,High
2025-09-17,AST002,32791.0,Low
2025-09-17,AST004,71906.0,High
2025-09-17,AST005,50032.0,Normal
2025-09-17,AST006,53615.0,Normal
2025-09-17,AST008,33662.0,Low
2025-09-17,AST009,43459.0,Low
2025-09-17,AST012,51823.5,Normal
2025-09-17,AST018,78426.0,High
2025-09-17,AST021,65383.0,Normal
2025-09-17,AST022,33731.0,Low
2025-09-17,AST024,48949.0,Normal
2025-09-17,AST026,60164.0,Normal
2025-09-17,AST027,80424.75,High
2025-09-17,AST028,73237.0,High
2025-09-17,AST030,76200.0,High
2025-09-18,AST003,41785.0,Low
2025-09-18,AST004,72531.0,High
2025-09-18,AST005,47966.0,Normal
2025-09-18,AST006,51932.0,Normal
2025-09-18,AST008,30510.0,Low
2025-09-18,AST009,43167.0,Low
2025-09-18,AST012,51154.0,Normal
2025-09-18,AST013,57908.0,Normal
2025-09-18,AST014,63651.0,Normal
2025-09-18,AST016,40585.5,Low
2025-09-18,AST017,72120.0,High
2025-09-18,AST018,73128.0,High
2025-09-18,AST019,30176.0,Low
2025-09-18,AST021,64445.0,Normal
2025-09-18,AST024,50151.0,Normal
2025-09-18,AST026,67201.0,Normal
2025-09-18,AST027,76204.0,High
2025-09-18,AST029,43477.0,Low
2025-09-18,AST030,90955.0,High
2025-09-19,AST001,37243.0,Low
2025-09-19,AST005,48632.0,Normal
2025-09-19,AST006,57075.0,Normal
2025-09-19,AST009,47585.33,Normal
2025-09-19,AST010,28796.0,Low
2025-09-19,AST011,77051.0,High
2025-09-19,AST014,52849.0,Normal
2025-09-19,AST016,40730.0,Low
2025-09-19,AST020,55593.0,Normal
2025-09-19,AST021,63228.5,Normal
2025-09-19,AST022,32902.0,Low
2025-09-19,AST024,45972.0,Normal
2025-09-19,AST025,53174.0,Normal
2025-09-19,AST026,59788.0,Normal
2025-09-19,AST027,74587.0,High
2025-09-19,AST030,68172.0,Normal
2025-09-20,AST001,38330.0,Low
2025-09-20,AST002,28943.0,Low
2025-09-20,AST004,65777.0,Normal
2025-09-20,AST008,31848.5,Low
2025-09-20,AST012,56268.0,Normal
2025-09-20,AST013,63417.5,Normal
2025-09-20,AST015,28493.0,Low
2025-09-20,AST017,75384.0,High
2025-09-20,AST018,72015.0,High
2025-09-20,AST020,52677.0,Normal
2025-09-20,AST021,64758.67,Normal
2025-09-20,AST022,36031.0,Low
2025-09-20,AST023,40607.5,Low
2025-09-20,AST024,43197.5,Low
2025-09-20,AST025,57741.5,Normal
2025-09-20,AST027,77137.5,High
2025-09-20,AST028,73665.0,High
2025-09-21,AST001,39061.0,Low
2025-09-21,AST006,58354.0,Normal
2025-09-21,AST011,85426.0,High
2025-09-21,AST012,50620.0,Normal
2025-09-21,AST013,64390.0,Normal
2025-09-21,AST018,74161.0,High
2025-09-21,AST019,29096.0,Low
2025-09-21,AST021,64457.0,Normal
2025-09-21,AST022,34259.0,Low
2025-09-21,AST025,56864.0,Normal
2025-09-21,AST029,40697.0,Low
2025-09-21,AST030,84592.0,High
2025-09-22,AST002,33160.0,Low
2025-09-22,AST004,69733.0,Normal
2025-09-22,AST006,53742.0,Normal
2025-09-22,AST007,72099.0,High
2025-09-22,AST011,71880.0,High
2025-09-22,AST013,59443.0,Normal
2025-09-22,AST014,55594.0,Normal
2025-09-22,AST016,37962.67,Low
2025-09-22,AST017,65561.0,Normal
2025-09-22,AST018,74010.0,High
2025-09-22,AST023,43592.0,Low
2025-09-22,AST029,40563.0,Low
2025-09-23,AST003,43429.0,Low
2025-09-23,AST006,51719.67,Normal
2025-09-23,AST008,31846.0,Low
2025-09-23,AST011,89750.0,High
2025-09-23,AST012,55207.0,Normal
2025-09-23,AST013,60941.0,Normal
2025-09-23,AST020,51400.5,Normal
2025-09-23,AST023,40347.0,Low
2025-09-23,AST024,44600.0,Low
2025-09-23,AST027,77996.33,High
2025-09-23,AST029,40139.0,Low
2025-09-23,AST030,75015.0,High
2025-09-24,AST003,39855.0,Low
2025-09-24,AST004,77694.0,High
2025-09-24,AST006,50474.0,Normal
2025-09-24,AST009,45575.0,Normal
2025-09-24,AST011,74982.0,High
2025-09-24,AST015,27480.0,Low
2025-09-24,AST017,69050.0,Normal
2025-09-24,AST019,28692.0,Low
2025-09-24,AST030,79417.67,High
2025-09-25,AST001,40601.0,Low
2025-09-25,AST002,31334.0,Low
2025-09-25,AST004,71260.5,High
2025-09-25,AST005,46139.0,Normal
2025-09-25,AST006,52115.0,Normal
2025-09-25,AST007,70885.0,High
2025-09-25,AST008,29874.0,Low
2025-09-25,AST010,29329.0,Low
2025-09-25,AST011,83156.0,High
2025-09-25,AST014,56878.67,Normal
2025-09-25,AST015,29234.5,Low
2025-09-25,AST016,38740.67,Low
2025-09-25,AST017,72407.0,High
2025-09-25,AST018,72682.33,High
2025-09-25,AST019,29262.5,Low
2025-09-25,AST022,31931.0,Low
2025-09-25,AST027,83792.0,High
2025-09-25,AST028,77071.5,High
2025-09-26,AST001,36377.0,Low
2025-09-26,AST002,32628.0,Low
2025-09-26,AST003,43237.0,Low
2025-09-26,AST004,66443.0,Normal
2025-09-26,AST008,32873.0,Low
2025-09-26,AST009,42082.5,Low
2025-09-26,AST013,57349.5,Normal
2025-09-26,AST014,59784.0,Normal
2025-09-26,AST016,43148.0,Low
2025-09-26,AST017,72541.0,High
2025-09-26,AST020,49154.0,Normal
2025-09-26,AST021,61154.0,Normal
2025-09-26,AST022,34266.0,Low
2025-09-26,AST026,65688.0,Normal
2025-09-26,AST027,79250.0,High
2025-09-26,AST028,71393.0,High
2025-09-26,AST030,80533.0,High
2025-09-27,AST001,35748.0,Low
2025-09-27,AST002,30332.0,Low
2025-09-27,AST004,66139.0,Normal
2025-09-27,AST007,82338.0,High
2025-09-27,AST009,44170.0,Low
2025-09-27,AST011,80130.0,High
2025-09-27,AST012,52718.0,Normal
2025-09-27,AST016,38447.0,Low
2025-09-27,AST019,31889.0,Low
2025-09-27,AST020,51221.0,Normal
2025-09-27,AST021,60803.0,Normal
2025-09-27,AST022,33748.0,Low
2025-09-27,AST023,43252.0,Low
2025-09-27,AST025,54571.0,Normal
2025-09-27,AST027,75249.5,High
2025-09-27,AST028,73755.0,High
2025-09-27,AST030,79298.0,High
2025-09-28,AST002,28763.0,Low
2025-09-28,AST004,68002.5,High
2025-09-28,AST006,50860.0,Normal
2025-09-28,AST014,54791.0,Normal
2025-09-28,AST015,25350.0,Low
2025-09-28,AST019,30837.0,Low
2025-09-28,AST020,56239.0,Normal
2025-09-28,AST021,64223.0,Normal
2025-09-28,AST022,35209.4,Low
2025-09-28,AST025,56092.0,Normal
2025-09-28,AST027,73151.0,High
2025-09-28,AST028,84916.0,High
2025-09-28,AST029,42827.0,Low
2025-09-29,AST002,28880.0,Low
2025-09-29,AST004,69224.5,High
2025-09-29,AST008,32880.0,Low
2025-09-29,AST009,41499.0,Low
2025-09-29,AST013,59364.0,Normal
2025-09-29,AST014,53161.0,Normal
2025-09-29,AST017,77184.0,High
2025-09-29,AST018,80687.0,High
2025-09-29,AST019,29550.0,Low
2025-09-29,AST022,33989.0,Low
2025-09-29,AST023,42815.0,Low
2025-09-29,AST024,47814.0,Normal
2025-09-29,AST025,54764.0,Normal
2025-09-29,AST027,74287.0,High
2025-09-29,AST029,38054.0,Low
2025-09-29,AST030,82942.0,High
2025-09-30,AST002,28528.0,Low
2025-09-30,AST003,42572.0,Low
2025-09-30,AST007,71796.0,High
2025-09-30,AST008,31262.0,Low
2025-09-30,AST011,78840.0,High
2025-09-30,AST015,26512.0,Low
2025-09-30,AST019,30044.5,Low
2025-09-30,AST020,52749.0,Normal
2025-09-30,AST021,64326.25,Normal
2025-09-30,AST023,39233.0,Low
2025-09-30,AST024,44705.0,Low
2025-09-30,AST025,55674.0,Normal
2025-09-30,AST026,61787.5,Normal
2025-09-30,AST027,82888.0,High
2025-09-30,AST029,41484.5,Low
2025-10-01,AST001,37290.0,Low
2025-10-01,AST003,39433.0,Low
2025-10-01,AST004,67345.0,Normal
2025-10-01,AST007,71227.0,High
2025-10-01,AST009,39748.0,Low
2025-10-01,AST010,29600.0,Low
2025-10-01,AST011,82886.0,High
2025-10-01,AST012,53941.0,Normal
2025-10-01,AST013,61594.0,Normal
2025-10-01,AST014,56968.0,Normal
2025-10-01,AST015,25535.0,Low
2025-10-01,AST020,51533.0,Normal
2025-10-01,AST021,70285.0,High
2025-10-01,AST022,35463.0,Low
2025-10-01,AST023,48517.0,Normal
2025-10-01,AST025,56721.0,Normal
2025-10-01,AST027,79661.0,High
2025-10-01,AST028,79875.25,High
2025-10-01,AST029,44553.0,Low
2025-10-01,AST030,79454.0,High
2025-10-02,AST001,33944.5,Low
2025-10-02,AST005,45575.0,Normal
2025-10-02,AST007,71356.0,High
2025-10-02,AST009,40893.0,Low
2025-10-02,AST011,80170.0,High
2025-10-02,AST013,64998.0,Normal
2025-10-02,AST014,58303.0,Normal
2025-10-02,AST019,26110.0,Low
2025-10-02,AST020,50589.5,Normal
2025-10-02,AST021,64943.0,Normal
2025-10-02,AST023,40217.0,Low
2025-10-02,AST025,56341.0,Normal
2025-10-02,AST026,60002.0,Normal
2025-10-03,AST001,39527.0,Low
2025-10-03,AST004,74400.0,High
2025-10-03,AST006,53198.5,Normal
2025-10-03,AST008,31382.0,Low
2025-10-03,AST010,31198.0,Low
2025-10-03,AST013,61745.0,Normal
2025-10-03,AST017,70972.0,High
2025-10-03,AST018,70727.0,High
2025-10-03,AST021,66758.67,Normal
2025-10-03,AST022,32941.0,Low
2025-10-03,AST025,58550.0,Normal
2025-10-03,AST026,61381.0,Normal
2025-10-03,AST027,79993.5,High
2025-10-03,AST029,42048.0,Low
2025-10-03,AST030,76810.0,High
2025-10-04,AST001,39739.33,Low
2025-10-04,AST003,42471.0,Low
2025-10-04,AST004,67461.0,Normal
2025-10-04,AST008,32262.0,Low
2025-10-04,AST009,46691.33,Normal
2025-10-04,AST013,61102.0,Normal
2025-10-04,AST014,58058.0,Normal
2025-10-04,AST017,68689.33,Normal
2025-10-04,AST018,76522.0,High
2025-10-04,AST020,51070.0,Normal
2025-10-04,AST021,64177.0,Normal
2025-10-04,AST023,40406.0,Low
2025-10-04,AST024,47249.0,Normal
2025-10-04,AST025,54535.0,Normal
2025-10-04,AST026,62788.0,Normal
2025-10-04,AST027,74050.0,High
2025-10-04,AST029,40325.0,Low
2025-10-05,AST001,35859.0,Low
2025-10-05,AST002,26568.0,Low
2025-10-05,AST003,42790.0,Low
2025-10-05,AST004,64826.0,Normal
2025-10-05,AST007,77281.0,High
2025-10-05,AST008,31086.5,Low
2025-10-05,AST009,39992.0,Low
2025-10-05,AST010,27628.0,Low
2025-10-05,AST011,79441.0,High
2025-10-05,AST013,61166.0,Normal
2025-10-05,AST014,59539.5,Normal
2025-10-05,AST015,25248.0,Low
2025-10-05,AST017,73463.0,High
2025-10-05,AST018,80118.0,High
2025-10-05,AST019,29035.5,Low
2025-10-05,AST020,54047.0,Normal
2025-10-05,AST021,67082.4,Normal
2025-10-05,AST022,32660.0,Low
2025-10-05,AST023,43203.0,Low
2025-10-05,AST025,61338.0,Normal
2025-10-05,AST026,61822.5,Normal
2025-10-05,AST028,81066.0,High
2025-10-06,AST002,31038.33,Low
2025-10-06,AST004,68623.0,High
2025-10-06,AST005,47578.33,Normal
2025-10-06,AST006,52343.5,Normal
2025-10-06,AST008,30541.0,Low
2025-10-06,AST013,58041.0,Normal
2025-10-06,AST015,27112.0,Low
2025-10-06,AST017,69462.5,High
2025-10-06,AST018,76518.0,High
2025-10-06,AST019,28939.0,Low
2025-10-06,AST020,49202.0,Normal
2025-10-06,AST025,53129.5,Normal
2025-10-06,AST026,61405.0,Normal
2025-10-06,AST027,78413.0,High
2025-10-06,AST028,77711.0,High
2025-10-06,AST029,44134.0,Low
2025-10-06,AST030,76370.0,High
2025-10-07,AST005,52966.0,Normal
2025-10-07,AST006,55945.0,Normal
2025-10-07,AST008,33134.0,Low
2025-10-07,AST010,29782.0,Low
2025-10-07,AST012,49134.0,Normal
2025-10-07,AST015,28298.0,Low
2025-10-07,AST016,34522.0,Low
2025-10-07,AST019,29671.0,Low
2025-10-07,AST020,52117.0,Normal
2025-10-07,AST023,46427.0,Normal
2025-10-07,AST024,46584.0,Normal
2025-10-07,AST025,55737.0,Normal
2025-10-07,AST027,75826.5,High
2025-10-07,AST029,40324.5,Low
2025-10-07,AST030,78650.0,High
2025-10-08,AST002,31646.0,Low
2025-10-08,AST003,39960.0,Low
2025-10-08,AST006,54551.0,Normal
2025-10-08,AST007,76967.5,High
2025-10-08,AST008,31977.75,Low
2025-10-08,AST009,44867.5,Low
2025-10-08,AST010,28160.5,Low
2025-10-08,AST016,37570.0,Low
2025-10-08,AST017,70731.5,High
2025-10-08,AST018,73512.5,High
2025-10-08,AST019,30093.5,Low
2025-10-08,AST027,77317.0,High
2025-10-08,AST028,76315.5,High
2025-10-08,AST029,39966.0,Low
2025-10-08,AST030,79832.0,High
2025-10-09,AST001,40529.0,Low
2025-10-09,AST002,31910.5,Low
2025-10-09,AST003,40834.0,Low
2025-10-09,AST007,76880.0,High
2025-10-09,AST008,30862.0,Low
2025-10-09,AST009,44911.0,Low
2025-10-09,AST010,30605.0,Low
2025-10-09,AST011,78522.0,High
2025-10-09,AST012,50199.5,Normal
2025-10-09,AST014,56774.0,Normal
2025-10-09,AST018,74452.0,High
2025-10-09,AST020,50633.0,Normal
2025-10-09,AST021,66150.0,Normal
2025-10-09,AST022,36315.0,Low
2025-10-09,AST023,41296.0,Low
2025-10-09,AST024,48424.0,Normal
2025-10-09,AST025,57743.0,Normal
2025-10-09,AST026,65040.5,Normal
2025-10-09,AST027,67684.0,Normal
2025-10-09,AST029,40717.0,Low
2025-10-09,AST030,78831.33,High
2025-10-10,AST003,40391.5,Low
2025-10-10,AST005,48932.5,Normal
2025-10-10,AST006,58685.33,Normal
2025-10-10,AST010,29114.33,Low
2025-10-10,AST011,80312.0,High
2025-10-10,AST013,61498.0,Normal
2025-10-10,AST014,61722.5,Normal
2025-10-10,AST015,26590.0,Low
2025-10-10,AST016,38779.0,Low
2025-10-10,AST018,71240.0,High
2025-10-10,AST021,64097.0,Normal
2025-10-10,AST023,46473.0,Normal
2025-10-10,AST026,63603.0,Normal
2025-10-10,AST027,70597.0,High
2025-10-10,AST030,78981.0,High
2025-10-11,AST001,36560.0,Low
2025-10-11,AST002,31362.0,Low
2025-10-11,AST004,70095.0,High
2025-10-11,AST005,45320.0,Normal
2025-10-11,AST009,46089.0,Normal
2025-10-11,AST010,27640.0,Low
2025-10-11,AST011,77631.0,High
2025-10-11,AST014,61285.5,Normal
2025-10-11,AST016,37619.0,Low
2025-10-11,AST017,74946.0,High
2025-10-11,AST018,77354.0,High
2025-10-11,AST019,30174.0,Low
2025-10-11,AST023,42658.5,Low
2025-10-11,AST024,45927.0,Normal
2025-10-11,AST025,55075.0,Normal
2025-10-11,AST026,64249.5,Normal
2025-10-11,AST027,76751.0,High
2025-10-11,AST029,42561.0,Low
2025-10-11,AST030,81440.0,High
2025-10-12,AST001,38978.0,Low
2025-10-12,AST005,49455.0,Normal
2025-10-12,AST006,53193.75,Normal
2025-10-12,AST007,69428.0,Normal
2025-10-12,AST009,44799.0,Low
2025-10-12,AST015,26824.5,Low
