date,asset_id,downtime_hours,maintenance_type,planned_unplanned,region,segment,estimated_production_loss_boe,estimated_revenue_loss_usd
2025-09-02,AST-037,2.13,Turnaround,Planned,Africa,Upstream,4495.0,310891.0
2025-09-02,AST-039,4.41,Preventive,Planned,Europe,Integrated Gas,16734.0,1228976.0
2025-09-02,AST-040,0.68,Turnaround,Planned,Middle East,Integrated Gas,1303.0,78053.0
2025-09-02,AST-046,4.02,Preventive,Planned,Africa,Upstream,20061.0,1348184.0
2025-09-02,AST-049,28.4,Preventive,Unplanned,North America,Upstream,89437.0,6687120.0
2025-09-03,AST-004,2.36,Preventive,Planned,China,Upstream,10867.0,802938.0
2025-09-03,AST-005,7.64,Corrective,Planned,China,Integrated Gas,44327.0,2762957.0
2025-09-03,AST-007,7.99,Preventive,Planned,India,Chemicals & Products,24036.0,1929637.0
2025-09-03,AST-010,8.11,Preventive,Unplanned,India,Upstream,7478.0,553259.0
2025-09-03,AST-011,14.63,Turnaround,Unplanned,Middle East,Upstream,22731.0,1630243.0
2025-09-03,AST-014,3.14,Preventive,Planned,North America,Upstream,5250.0,387912.0
2025-09-03,AST-015,2.69,Inspection,Planned,North America,Integrated Gas,10065.0,685548.0
2025-09-03,AST-016,9.46,Preventive,Planned,North America,Upstream,14095.0,1024624.0
2025-09-03,AST-020,3.84,Preventive,Planned,China,Chemicals & Products,8644.0,650197.0
2025-09-03,AST-021,1.3,Turnaround,Planned,Middle East,Chemicals & Products,5441.0,329572.0
2025-09-03,AST-027,7.45,Corrective,Planned,China,Upstream,17918.5,1272397.5
2025-09-03,AST-028,2.96,Preventive,Unplanned,North America,Integrated Gas,6355.0,452224.0
2025-09-03,AST-029,4.17,Preventive,Planned,Middle East,Integrated Gas,27241.0,1862892.0
2025-09-03,AST-032,4.45,Preventive,Planned,Europe,Upstream,16228.0,1156892.0
2025-09-03,AST-039,21.27,Corrective,Unplanned,Europe,Integrated Gas,100690.0,5921037.0
2025-09-03,AST-040,18.35,Inspection,Unplanned,Middle East,Integrated Gas,37783.0,2915509.0
2025-09-03,AST-049,8.86,Inspection,Planned,North America,Upstream,23919.0,1584547.0
2025-09-04,AST-006,1.58,Turnaround,Planned,Africa,Integrated Gas,7308.0,529983.0
2025-09-04,AST-009,5.3,Corrective,Planned,Europe,Upstream,4560.5,294648.0
2025-09-04,AST-013,0.9,Corrective,Planned,North America,Upstream,2474.0,190346.0
2025-09-04,AST-014,3.36,Preventive,Planned,North America,Upstream,3115.0,218769.5
2025-09-04,AST-029,14.74,Preventive,Unplanned,Middle East,Integrated Gas,94223.0,7453018.0
2025-09-04,AST-033,12.13,Corrective,Planned,India,Integrated Gas,14778.0,1047276.5
2025-09-04,AST-034,6.29,Inspection,Planned,Middle East,Upstream,6979.0,411448.0
2025-09-04,AST-036,4.6,Inspection,Planned,India,Integrated Gas,8043.5,619474.0
2025-09-05,AST-001,6.51,Preventive,Planned,India,Upstream,7338.0,545420.0
2025-09-05,AST-005,5.1,Preventive,Planned,China,Integrated Gas,23486.0,1748740.0
2025-09-05,AST-006,5.34,Preventive,Planned,Africa,Integrated Gas,21987.0,1762326.0
2025-09-05,AST-008,2.78,Inspection,Unplanned,North America,Upstream,16363.0,1072058.0
2025-09-05,AST-011,1.26,Inspection,Planned,Middle East,Upstream,1707.0,107004.0
2025-09-05,AST-013,4.25,Preventive,Planned,North America,Upstream,14290.0,1044015.0
2025-09-05,AST-016,7.19,Preventive,Planned,North America,Upstream,13512.0,861605.0
2025-09-05,AST-017,2.27,Inspection,Planned,Middle East,Chemicals & Products,5700.5,449772.0
2025-09-05,AST-019,15.79,Turnaround,Unplanned,Africa,Upstream,57891.0,3589514.0
2025-09-05,AST-021,7.09,Preventive,Unplanned,Middle East,Chemicals & Products,30222.0,2226551.0
2025-09-05,AST-022,6.79,Inspection,Planned,China,Upstream,9162.0,602706.5
2025-09-05,AST-023,4.22,Corrective,Planned,Europe,Upstream,4967.0,347781.0
2025-09-05,AST-024,0.54,Inspection,Planned,Africa,Integrated Gas,874.0,56875.0
2025-09-05,AST-028,3.75,Corrective,Planned,North America,Integrated Gas,7931.0,443522.0
2025-09-05,AST-030,6.88,Preventive,Planned,China,Integrated Gas,36803.0,2966064.0
2025-09-05,AST-037,2.08,Preventive,Planned,Africa,Upstream,4156.0,280768.0
2025-09-05,AST-039,0.57,Preventive,Planned,Europe,Integrated Gas,2464.0,186967.0
2025-09-05,AST-047,8.51,Inspection,Planned,China,Upstream,36242.0,2940160.0
2025-09-05,AST-049,0.94,Inspection,Planned,North America,Upstream,3141.0,223117.0
2025-09-06,AST-001,7.0,Preventive,Unplanned,India,Upstream,17486.0,1411079.0
2025-09-06,AST-002,6.6,Preventive,Unplanned,North America,Upstream,17891.0,1338718.0
2025-09-06,AST-006,2.43,Corrective,Planned,Africa,Integrated Gas,10135.0,642716.0
2025-09-06,AST-011,1.8,Inspection,Planned,Middle East,Upstream,2215.0,134956.0
2025-09-06,AST-012,7.07,Preventive,Planned,Africa,Upstream,35804.0,2808191.0
2025-09-06,AST-015,0.63,Corrective,Planned,North America,Integrated Gas,2148.0,129588.0
2025-09-06,AST-017,3.25,Corrective,Planned,Middle East,Chemicals & Products,7557.0,512470.5
2025-09-06,AST-026,3.65,Preventive,Planned,Middle East,Upstream,24326.0,1869538.0
2025-09-06,AST-028,4.67,Preventive,Unplanned,North America,Integrated Gas,12549.0,845892.0
2025-09-06,AST-032,3.76,Corrective,Planned,Europe,Upstream,13863.0,1006385.0
2025-09-06,AST-034,5.06,Inspection,Unplanned,Middle East,Upstream,6359.0,488815.0
2025-09-06,AST-038,6.77,Corrective,Unplanned,North America,Integrated Gas,16542.0,1046847.0
2025-09-06,AST-040,3.65,Corrective,Planned,Middle East,Integrated Gas,6382.0,427260.0
2025-09-06,AST-045,5.71,Preventive,Planned,India,Upstream,12751.5,942155.0
2025-09-06,AST-047,3.63,Preventive,Planned,China,Upstream,15034.0,1003929.0
2025-09-07,AST-002,1.52,Preventive,Planned,North America,Upstream,4165.0,287366.0
2025-09-07,AST-006,14.01,Preventive,Planned,Africa,Integrated Gas,28519.5,1793438.0
2025-09-07,AST-017,1.94,Corrective,Planned,Middle East,Chemicals & Products,8170.0,541741.0
2025-09-07,AST-020,6.65,Corrective,Planned,China,Chemicals & Products,18568.0,1586661.0
2025-09-07,AST-025,4.82,Inspection,Unplanned,North America,Upstream,34412.0,2142217.0
2025-09-07,AST-026,25.59,Corrective,Unplanned,Middle East,Upstream,149219.0,11880215.0
2025-09-07,AST-027,1.8,Preventive,Planned,China,Upstream,9293.0,630580.0
2025-09-07,AST-029,5.55,Corrective,Planned,Middle East,Integrated Gas,30197.0,1905050.0
2025-09-07,AST-034,2.38,Corrective,Planned,Middle East,Upstream,3366.0,224855.0
2025-09-07,AST-037,11.42,Preventive,Planned,Africa,Upstream,25965.0,2013682.0
2025-09-07,AST-038,2.12,Corrective,Planned,North America,Integrated Gas,4343.0,336932.0
2025-09-07,AST-041,19.75,Turnaround,Unplanned,India,Integrated Gas,117529.0,9283204.0
2025-09-07,AST-043,11.8,Preventive,Planned,North America,Upstream,60999.0,3952227.0
2025-09-07,AST-045,2.1,Inspection,Planned,India,Upstream,8903.0,599932.0
2025-09-07,AST-047,9.85,Corrective,Planned,China,Upstream,19989.5,1337654.5
2025-09-07,AST-048,3.03,Turnaround,Planned,Africa,Chemicals & Products,4097.0,281754.0
2025-09-07,AST-050,7.87,Inspection,Planned,North America,Upstream,8772.0,637043.0
2025-09-08,AST-001,3.5,Inspection,Planned,India,Upstream,8941.0,568663.0
2025-09-08,AST-002,8.43,Corrective,Planned,North America,Upstream,23252.0,1439795.0
2025-09-08,AST-009,1.7,Preventive,Planned,Europe,Upstream,3253.0,238086.0
2025-09-08,AST-019,13.24,Inspection,Planned,Africa,Upstream,18656.0,1486032.0
2025-09-08,AST-020,23.3,Corrective,Planned,China,Chemicals & Products,28213.0,1741107.5
2025-09-08,AST-021,2.64,Preventive,Planned,Middle East,Chemicals & Products,10343.0,606146.0
2025-09-08,AST-024,10.32,Corrective,Planned,Africa,Integrated Gas,7149.0,513768.0
2025-09-08,AST-025,5.15,Inspection,Planned,North America,Upstream,33156.0,2343780.0
2025-09-08,AST-027,20.01,Preventive,Unplanned,China,Upstream,111178.0,7281877.0
2025-09-08,AST-031,7.24,Turnaround,Planned,China,Integrated Gas,41052.0,2722549.0
2025-09-08,AST-037,7.84,Corrective,Unplanned,Africa,Upstream,16545.0,1069971.0
2025-09-08,AST-038,2.4,Preventive,Planned,North America,Integrated Gas,6149.0,405701.0
2025-09-08,AST-045,1.02,Preventive,Planned,India,Upstream,4386.0,341344.0
2025-09-08,AST-049,1.56,Inspection,Planned,North America,Upstream,4533.0,313114.0
2025-09-09,AST-003,0.3,Preventive,Planned,Middle East,Upstream,1333.0,101926.0
2025-09-09,AST-004,6.83,Corrective,Planned,China,Upstream,25566.0,1922884.0
2025-09-09,AST-007,12.99,Preventive,Planned,India,Chemicals & Products,14401.33,985225.67
2025-09-09,AST-010,11.36,Corrective,Unplanned,India,Upstream,10971.0,810952.0
2025-09-09,AST-013,15.1,Corrective,Planned,North America,Upstream,18976.67,1385810.33
2025-09-09,AST-018,1.78,Inspection,Planned,India,Integrated Gas,5816.0,388803.0
2025-09-09,AST-025,2.24,Inspection,Planned,North America,Upstream,14971.0,1105006.0
2025-09-09,AST-026,18.11,Inspection,Planned,Middle East,Upstream,52825.5,3830814.5
2025-09-09,AST-027,2.98,Inspection,Planned,China,Upstream,15398.0,1012680.0
2025-09-09,AST-029,11.2,Corrective,Planned,Middle East,Integrated Gas,59893.0,4700774.0
2025-09-09,AST-037,7.98,Corrective,Planned,Africa,Upstream,7627.5,535318.0
2025-09-09,AST-042,6.96,Turnaround,Unplanned,North America,Integrated Gas,37267.0,2832466.0
2025-09-09,AST-043,4.82,Preventive,Planned,North America,Upstream,21677.0,1516601.0
2025-09-09,AST-045,20.88,Corrective,Unplanned,India,Upstream,97213.0,6047154.0
2025-09-09,AST-047,2.86,Inspection,Planned,China,Upstream,7339.0,481099.0
2025-09-09,AST-048,4.44,Preventive,Planned,Africa,Chemicals & Products,6051.0,437896.0
2025-09-10,AST-005,17.22,Corrective,Unplanned,China,Integrated Gas,114672.0,7368724.0
2025-09-10,AST-010,14.89,Turnaround,Planned,India,Upstream,5232.33,333684.0
2025-09-10,AST-012,6.77,Corrective,Unplanned,Africa,Upstream,39442.0,2504870.0
2025-09-10,AST-015,3.03,Preventive,Planned,North America,Integrated Gas,10704.0,730022.0
2025-09-10,AST-016,2.87,Corrective,Planned,North America,Upstream,2708.0,217095.0
2025-09-10,AST-018,8.27,Preventive,Planned,India,Integrated Gas,15424.5,1161598.0
2025-09-10,AST-027,1.82,Corrective,Planned,China,Upstream,7587.0,473684.0
2025-09-10,AST-028,7.6,Turnaround,Planned,North America,Integrated Gas,19989.0,1534775.0
2025-09-10,AST-036,7.63,Preventive,Planned,India,Integrated Gas,14238.0,1001428.0
2025-09-10,AST-037,1.71,Preventive,Planned,Africa,Upstream,3130.0,195741.0
2025-09-10,AST-038,7.79,Preventive,Unplanned,North America,Integrated Gas,18210.0,1229752.0
2025-09-10,AST-039,1.26,Corrective,Planned,Europe,Integrated Gas,6106.0,363839.0
2025-09-10,AST-042,0.46,Preventive,Planned,North America,Integrated Gas,2362.0,184931.0
2025-09-10,AST-044,10.97,Corrective,Planned,China,Upstream,15124.5,1058863.5
2025-09-10,AST-046,2.41,Preventive,Planned,Africa,Upstream,11260.0,801354.0
2025-09-10,AST-050,8.1,Preventive,Planned,North America,Upstream,9561.0,631181.0
2025-09-11,AST-005,4.84,Preventive,Unplanned,China,Integrated Gas,25344.0,1650286.0
2025-09-11,AST-006,2.13,Preventive,Planned,Africa,Integrated Gas,8563.0,568745.0
2025-09-11,AST-007,17.71,Preventive,Unplanned,India,Chemicals & Products,46642.0,2910967.0
2025-09-11,AST-008,6.12,Corrective,Planned,North America,Upstream,31465.0,2448290.0
2025-09-11,AST-014,10.19,Preventive,Planned,North America,Upstream,18479.0,1181706.0
2025-09-11,AST-022,1.7,Preventive,Planned,China,Upstream,5174.0,382401.0
2025-09-11,AST-026,8.04,Preventive,Unplanned,Middle East,Upstream,49309.0,3044497.0
2025-09-11,AST-031,9.34,Preventive,Planned,China,Integrated Gas,48851.0,3259662.0
2025-09-11,AST-032,19.76,Preventive,Unplanned,Europe,Upstream,58425.0,4002405.0
2025-09-11,AST-037,19.59,Corrective,Planned,Africa,Upstream,19606.0,1384064.5
2025-09-11,AST-043,15.84,Inspection,Unplanned,North America,Upstream,90247.0,7865336.0
2025-09-11,AST-048,2.68,Preventive,Planned,Africa,Chemicals & Products,3663.0,296058.0
2025-09-12,AST-004,1.7,Preventive,Planned,China,Upstream,5487.0,421493.0
2025-09-12,AST-007,12.32,Preventive,Planned,India,Chemicals & Products,37804.0,2837984.0
2025-09-12,AST-011,2.51,Preventive,Planned,Middle East,Upstream,3529.0,249968.0
2025-09-12,AST-014,8.32,Turnaround,Unplanned,North America,Upstream,13205.0,810357.0
2025-09-12,AST-015,0.99,Preventive,Planned,North America,Integrated Gas,3352.0,271766.0
2025-09-12,AST-016,15.08,Preventive,Unplanned,North America,Upstream,32801.0,2065500.0
2025-09-12,AST-018,4.04,Preventive,Planned,India,Integrated Gas,15501.0,891830.0
2025-09-12,AST-019,2.27,Inspection,Planned,Africa,Upstream,5784.0,447176.0
2025-09-12,AST-020,15.27,Inspection,Unplanned,China,Chemicals & Products,41792.0,3248817.0
2025-09-12,AST-025,3.53,Corrective,Planned,North America,Upstream,26381.0,2086787.0
2025-09-12,AST-034,6.73,Inspection,Unplanned,Middle East,Upstream,9517.0,607219.0
2025-09-12,AST-043,3.21,Corrective,Planned,North America,Upstream,16770.0,1263918.0
2025-09-12,AST-050,5.6,Preventive,Planned,North America,Upstream,5249.0,340645.0
2025-09-13,AST-001,2.95,Preventive,Planned,India,Upstream,7614.0,565518.0
2025-09-13,AST-003,2.36,Inspection,Planned,Middle East,Upstream,10787.0,727899.0
2025-09-13,AST-006,3.98,Corrective,Planned,Africa,Integrated Gas,15209.0,943952.0
2025-09-13,AST-008,2.54,Corrective,Planned,North America,Upstream,12283.0,935866.0
2025-09-13,AST-011,7.17,Corrective,Planned,Middle East,Upstream,5677.5,389485.5
2025-09-13,AST-012,5.66,Preventive,Planned,Africa,Upstream,30799.0,2264546.0
2025-09-13,AST-016,3.51,Corrective,Planned,North America,Upstream,5558.0,392387.0
2025-09-13,AST-022,4.1,Corrective,Planned,China,Upstream,6428.5,447933.5
2025-09-13,AST-025,0.82,Inspection,Planned,North America,Upstream,5557.0,386079.0
2025-09-13,AST-028,10.19,Corrective,Unplanned,North America,Integrated Gas,25027.0,1681946.0
2025-09-13,AST-034,1.11,Preventive,Planned,Middle East,Upstream,1349.0,87016.0
2025-09-13,AST-039,1.33,Corrective,Planned,Europe,Integrated Gas,4713.0,344143.0
2025-09-13,AST-044,0.9,Preventive,Planned,China,Upstream,2784.0,178893.0
2025-09-14,AST-003,0.41,Preventive,Planned,Middle East,Upstream,1751.0,119699.0
2025-09-14,AST-007,8.83,Preventive,Planned,India,Chemicals & Products,15012.0,1016154.5
2025-09-14,AST-016,0.93,Preventive,Planned,North America,Upstream,1472.0,97378.0
2025-09-14,AST-020,7.83,Corrective,Planned,China,Chemicals & Products,18617.0,1273641.0
2025-09-14,AST-022,13.8,Preventive,Unplanned,China,Upstream,39676.0,3023959.0
2025-09-14,AST-030,2.41,Preventive,Planned,China,Integrated Gas,13192.0,831835.0
2025-09-14,AST-031,1.57,Corrective,Unplanned,China,Integrated Gas,9203.0,663746.0
2025-09-14,AST-034,10.63,Preventive,Planned,Middle East,Upstream,7300.0,517651.0
2025-09-14,AST-035,2.46,Preventive,Planned,Africa,Upstream,13845.0,919092.0
2025-09-14,AST-038,2.32,Turnaround,Planned,North America,Integrated Gas,5956.0,493809.0
2025-09-14,AST-041,8.36,Corrective,Unplanned,India,Integrated Gas,40314.0,3264791.0
2025-09-14,AST-043,3.69,Corrective,Unplanned,North America,Upstream,15467.0,989286.0
2025-09-14,AST-048,12.16,Preventive,Planned,Africa,Chemicals & Products,8256.0,546091.0
2025-09-14,AST-049,6.77,Inspection,Planned,North America,Upstream,11074.0,871638.5
2025-09-15,AST-003,11.84,Corrective,Unplanned,Middle East,Upstream,47836.0,3185282.0
2025-09-15,AST-004,25.71,Corrective,Planned,China,Upstream,53327.5,4456241.5
2025-09-15,AST-005,5.61,Corrective,Planned,China,Integrated Gas,26590.0,1717874.0
2025-09-15,AST-007,3.6,Corrective,Planned,India,Chemicals & Products,10882.0,700709.0
2025-09-15,AST-010,1.88,Preventive,Planned,India,Upstream,1535.0,111297.0
2025-09-15,AST-012,1.44,Inspection,Planned,Africa,Upstream,6261.0,452924.0
2025-09-15,AST-016,18.84,Corrective,Planned,North America,Upstream,29400.0,2004785.0
2025-09-15,AST-018,2.48,Preventive,Planned,India,Integrated Gas,8039.0,495774.0
2025-09-15,AST-025,1.27,Inspection,Planned,North America,Upstream,8580.0,540758.0
2025-09-15,AST-026,10.55,Corrective,Planned,Middle East,Upstream,31085.5,2174599.0
2025-09-15,AST-031,5.71,Preventive,Planned,China,Integrated Gas,27027.0,1890068.0
2025-09-15,AST-033,6.36,Preventive,Planned,India,Integrated Gas,15786.0,1222013.0
2025-09-15,AST-037,11.32,Corrective,Planned,Africa,Upstream,12464.5,815758.5
2025-09-15,AST-039,17.48,Preventive,Planned,Europe,Integrated Gas,30249.5,2062829.5
2025-09-15,AST-047,1.66,Preventive,Planned,China,Upstream,8308.0,546265.0
2025-09-15,AST-049,5.12,Corrective,Planned,North America,Upstream,14152.0,1002872.0
2025-09-16,AST-001,26.86,Preventive,Unplanned,India,Upstream,59617.0,3793942.0
2025-09-16,AST-002,9.17,Corrective,Planned,North America,Upstream,11405.5,768450.0
2025-09-16,AST-007,1.11,Preventive,Planned,India,Chemicals & Products,2762.0,217960.0
2025-09-16,AST-008,3.89,Preventive,Planned,North America,Upstream,21325.0,1428058.0
2025-09-16,AST-015,3.02,Preventive,Planned,North America,Integrated Gas,5316.0,403543.5
2025-09-16,AST-018,11.94,Corrective,Planned,India,Integrated Gas,17931.5,1061287.0
2025-09-16,AST-022,20.92,Preventive,Unplanned,China,Upstream,61572.0,4457076.0
2025-09-16,AST-025,1.6,Corrective,Planned,North America,Upstream,9078.0,710922.0
2025-09-16,AST-028,11.3,Inspection,Planned,North America,Integrated Gas,13629.5,1109291.5
2025-09-16,AST-032,5.28,Corrective,Planned,Europe,Upstream,15262.0,1162532.0
2025-09-16,AST-040,6.43,Preventive,Planned,Middle East,Integrated Gas,5205.0,389078.5
2025-09-16,AST-043,4.37,Preventive,Planned,North America,Upstream,20405.0,1465090.0
2025-09-16,AST-050,3.89,Preventive,Planned,North America,Upstream,5002.0,367596.0
2025-09-17,AST-004,1.58,Preventive,Planned,China,Upstream,6427.0,455372.0
2025-09-17,AST-007,13.02,Corrective,Planned,India,Chemicals & Products,19839.5,1431939.5
2025-09-17,AST-009,12.1,Inspection,Planned,Europe,Upstream,11835.0,942985.5
2025-09-17,AST-011,3.9,Corrective,Planned,Middle East,Upstream,5303.0,416281.0
2025-09-17,AST-013,7.36,Turnaround,Planned,North America,Upstream,21134.0,1237091.0
2025-09-17,AST-016,3.17,Preventive,Planned,North America,Upstream,4541.0,271511.0
2025-09-17,AST-017,2.29,Preventive,Planned,Middle East,Chemicals & Products,11416.0,938001.0
2025-09-17,AST-019,1.61,Preventive,Planned,Africa,Upstream,5067.0,358707.0
2025-09-17,AST-021,4.02,Preventive,Planned,Middle East,Chemicals & Products,16659.0,1222245.0
2025-09-17,AST-022,3.99,Inspection,Planned,China,Upstream,10783.0,757369.0
2025-09-17,AST-026,1.37,Corrective,Planned,Middle East,Upstream,8714.0,540486.0
2025-09-17,AST-027,15.51,Corrective,Planned,China,Upstream,38140.5,2804277.0
2025-09-17,AST-029,3.0,Preventive,Planned,Middle East,Integrated Gas,18163.0,1303520.0
2025-09-17,AST-030,3.25,Inspection,Planned,China,Integrated Gas,14782.0,857611.0
2025-09-17,AST-032,6.28,Preventive,Planned,Europe,Upstream,10583.5,677743.5
2025-09-17,AST-038,2.24,Preventive,Planned,North America,Integrated Gas,5636.0,364364.0
2025-09-17,AST-048,10.89,Preventive,Unplanned,Africa,Chemicals & Products,16107.0,1030115.0
2025-09-17,AST-050,4.11,Corrective,Planned,North America,Upstream,4933.0,309529.0
2025-09-18,AST-015,2.69,Corrective,Planned,North America,Integrated Gas,5492.5,397600.0
2025-09-18,AST-017,4.28,Corrective,Planned,Middle East,Chemicals & Products,19478.0,1292586.0
2025-09-18,AST-022,5.79,Preventive,Planned,China,Upstream,17774.0,1215754.0
2025-09-18,AST-031,6.42,Preventive,Planned,China,Integrated Gas,27234.0,1804972.0
2025-09-18,AST-035,2.89,Preventive,Planned,Africa,Upstream,17469.0,1299825.0
2025-09-18,AST-037,5.02,Preventive,Planned,Africa,Upstream,8704.0,594941.0
2025-09-18,AST-039,1.7,Inspection,Planned,Europe,Integrated Gas,7206.0,529253.0
2025-09-18,AST-043,8.41,Turnaround,Planned,North America,Upstream,37374.0,2447808.0
2025-09-18,AST-047,7.28,Preventive,Planned,China,Upstream,14824.0,1035067.5
2025-09-18,AST-050,23.23,Turnaround,Unplanned,North America,Upstream,24156.0,1665032.0
2025-09-19,AST-013,1.57,Turnaround,Planned,North America,Upstream,5033.0,402539.0
2025-09-19,AST-021,1.53,Preventive,Planned,Middle East,Chemicals & Products,6574.0,420515.0
2025-09-19,AST-028,3.67,Corrective,Planned,North America,Integrated Gas,9747.0,713481.0
2025-09-19,AST-030,4.04,Preventive,Planned,China,Integrated Gas,18876.0,1234257.0
2025-09-19,AST-039,11.12,Preventive,Planned,Europe,Integrated Gas,24131.0,1807414.5
2025-09-19,AST-040,4.19,Inspection,Planned,Middle East,Integrated Gas,8501.0,619955.0
2025-09-19,AST-042,8.19,Corrective,Planned,North America,Integrated Gas,40405.0,3321510.0
2025-09-19,AST-043,1.01,Preventive,Planned,North America,Upstream,5486.0,440628.0
2025-09-19,AST-044,1.22,Turnaround,Planned,China,Upstream,3982.0,245891.0
2025-09-19,AST-046,10.06,Preventive,Unplanned,Africa,Upstream,44908.0,3061296.0
2025-09-19,AST-047,4.81,Corrective,Planned,China,Upstream,20153.0,1602312.0
2025-09-20,AST-001,1.74,Preventive,Planned,India,Upstream,3849.0,251114.0
2025-09-20,AST-010,2.19,Turnaround,Planned,India,Upstream,2177.0,162408.0
2025-09-20,AST-014,3.51,Corrective,Planned,North America,Upstream,3116.0,257116.5
2025-09-20,AST-020,5.55,Preventive,Planned,China,Chemicals & Products,15601.0,1203280.0
2025-09-20,AST-023,13.66,Corrective,Unplanned,Europe,Upstream,16252.0,1267167.0
2025-09-20,AST-031,2.03,Inspection,Planned,China,Integrated Gas,9565.0,747527.0
2025-09-20,AST-033,2.1,Corrective,Planned,India,Integrated Gas,5320.0,331955.0
2025-09-20,AST-034,0.72,Inspection,Planned,Middle East,Upstream,1068.0,67039.0
2025-09-20,AST-045,15.89,Corrective,Unplanned,India,Upstream,73243.0,5024184.0
2025-09-20,AST-048,1.51,Preventive,Planned,Africa,Chemicals & Products,1911.0,147246.0
2025-09-20,AST-050,4.23,Inspection,Planned,North America,Upstream,4986.0,352440.0
2025-09-21,AST-001,2.81,Turnaround,Planned,India,Upstream,8180.0,567552.0
2025-09-21,AST-006,7.67,Corrective,Planned,Africa,Integrated Gas,15162.5,953221.0
2025-09-21,AST-007,9.76,Preventive,Unplanned,India,Chemicals & Products,39081.0,2563054.0
2025-09-21,AST-009,3.83,Preventive,Planned,Europe,Upstream,9040.0,652601.0
2025-09-21,AST-012,10.49,Preventive,Planned,Africa,Upstream,49271.0,3314750.0
2025-09-21,AST-017,3.76,Preventive,Planned,Middle East,Chemicals & Products,16330.0,1264247.0
2025-09-21,AST-019,4.3,Preventive,Planned,Africa,Upstream,10878.0,692619.0
2025-09-21,AST-023,4.33,Preventive,Planned,Europe,Upstream,6502.0,495907.0
2025-09-21,AST-026,8.39,Corrective,Unplanned,Middle East,Upstream,39276.0,2731266.0
2025-09-21,AST-028,9.83,Corrective,Planned,North America,Integrated Gas,24736.0,1675044.0
2025-09-21,AST-030,2.14,Corrective,Planned,China,Integrated Gas,10322.0,768311.0
2025-09-21,AST-033,1.58,Preventive,Planned,India,Integrated Gas,3837.0,269594.0
2025-09-21,AST-043,3.34,Inspection,Planned,North America,Upstream,13185.0,835134.0
2025-09-21,AST-044,12.62,Preventive,Unplanned,China,Upstream,41235.0,2651594.0
2025-09-21,AST-050,8.15,Corrective,Planned,North America,Upstream,11232.0,759900.0
2025-09-22,AST-003,6.15,Preventive,Planned,Middle East,Upstream,31593.0,2178163.0
2025-09-22,AST-004,7.06,Corrective,Unplanned,China,Upstream,23200.0,1926825.0
2025-09-22,AST-005,2.17,Corrective,Planned,China,Integrated Gas,11980.0,871772.0
2025-09-22,AST-008,2.91,Inspection,Planned,North America,Upstream,16999.0,1163850.0
2025-09-22,AST-014,6.42,Corrective,Planned,North America,Upstream,12393.0,845630.0
2025-09-22,AST-022,16.1,Preventive,Unplanned,China,Upstream,50608.0,3646797.0
2025-09-22,AST-024,12.32,Turnaround,Unplanned,Africa,Integrated Gas,22693.0,1780206.0
2025-09-22,AST-027,5.24,Preventive,Planned,China,Upstream,24654.0,1595495.0
2025-09-22,AST-028,0.75,Turnaround,Planned,North America,Integrated Gas,2104.0,147570.0
2025-09-22,AST-032,4.34,Preventive,Planned,Europe,Upstream,14583.0,1156195.0
2025-09-22,AST-033,11.12,Corrective,Planned,India,Integrated Gas,13276.0,875382.0
2025-09-22,AST-036,11.26,Corrective,Planned,India,Integrated Gas,19923.0,1352473.5
2025-09-22,AST-037,7.79,Corrective,Planned,Africa,Upstream,4545.33,350123.33
2025-09-22,AST-044,1.41,Corrective,Planned,China,Upstream,4226.0,321507.0
2025-09-22,AST-046,1.73,Preventive,Planned,Africa,Upstream,7729.0,632279.0
2025-09-22,AST-049,10.12,Inspection,Planned,North America,Upstream,16624.5,1084595.0
2025-09-23,AST-003,2.83,Corrective,Planned,Middle East,Upstream,14187.0,936504.0
2025-09-23,AST-008,10.8,Preventive,Planned,North America,Upstream,62310.0,3862124.0
2025-09-23,AST-011,2.59,Corrective,Planned,Middle East,Upstream,1659.5,123191.0
2025-09-23,AST-012,5.89,Corrective,Planned,Africa,Upstream,32416.0,2586153.0
2025-09-23,AST-014,6.42,Inspection,Planned,North America,Upstream,9867.0,658283.0
2025-09-23,AST-022,14.92,Inspection,Planned,China,Upstream,35630.0,2469021.0
2025-09-23,AST-024,3.11,Corrective,Planned,Africa,Integrated Gas,4952.0,384298.0
2025-09-23,AST-028,12.16,Preventive,Unplanned,North America,Integrated Gas,25433.0,1940213.0
2025-09-23,AST-042,2.46,Inspection,Planned,North America,Integrated Gas,12946.0,896653.0
2025-09-23,AST-046,31.57,Corrective,Unplanned,Africa,Upstream,132205.0,8023300.0
2025-09-24,AST-003,2.93,Inspection,Planned,Middle East,Upstream,11658.0,850923.0
2025-09-24,AST-008,1.38,Preventive,Planned,North America,Upstream,8618.0,584394.0
2025-09-24,AST-009,0.32,Inspection,Planned,Europe,Upstream,526.0,36491.0
2025-09-24,AST-012,7.89,Preventive,Planned,Africa,Upstream,14259.33,1000921.0
2025-09-24,AST-013,1.5,Preventive,Planned,North America,Upstream,4881.0,327374.0
2025-09-24,AST-017,11.22,Inspection,Planned,Middle East,Chemicals & Products,25631.5,1661836.5
2025-09-24,AST-026,1.34,Turnaround,Planned,Middle East,Upstream,8124.0,594670.0
